Entity_1	Entity_2	Predicted_class
moderate	pathogenesis	effect
frequency	pathogenesis	no_relation
localized	secretion	no_relation
position	secretion	no_relation
position	RdRp	no_relation
onset	RdRp	no_relation
frequency	RdRp	no_relation
chronic	nucleus	effect
chronic	nucleus	effect
chronic	nucleus	no_relation
chronic	nucleus	no_relation
Healthy	translation	no_relation
hepatic steatosis	AMPK	no_relation
hepatic steatosis	phosphorylation	no_relation
hepatic steatosis	lipogenesis	no_relation
hepatic steatosis	AMPK	no_relation
hepatic steatosis	phosphorylation	no_relation
hepatic steatosis	lipogenesis	no_relation
binding	lipolysis	no_relation
binding	mitochondrial	effect
binding	peroxisomal	effect
binding	lipogenesis	no_relation
steatosis	fatty acid oxidation	no_relation
steatosis	lipogenesis	no_relation
steatosis	lipogenesis	no_relation
hepatic steatosis	fatty acid oxidation	no_relation
hepatic steatosis	lipogenesis	no_relation
hepatic steatosis	lipogenesis	no_relation
fatty liver	fatty acid oxidation	no_relation
fatty liver	lipogenesis	no_relation
fatty liver	lipogenesis	no_relation
hepatic steatosis	fatty acid oxidation	no_relation
hepatic steatosis	lipogenesis	no_relation
hepatic steatosis	lipogenesis	no_relation
hepatic steatosis	lipogenesis	no_relation
hepatic steatosis	nucleus	no_relation
unaffected	lipogenesis	no_relation
unaffected	nucleus	no_relation
hepatic steatosis	lipogenesis	no_relation
hepatic steatosis	nucleus	no_relation
neutropenia	viral infection	effect
severe	Hoa	effect
central	Hoa	no_relation
severity	Hoa	no_relation
diarrhea	tropism	no_relation
healthy	tropism	no_relation
diarrhea	tropism	no_relation
healthy	tropism	no_relation
diarrhea	tropism	no_relation
bloody diarrhea	tropism	no_relation
