Entity_1	Entity_2	Predicted_class
moderate	pathogenesis	effect
frequency	pathogenesis	no_relation
localized	secretion	no_relation
position	secretion	no_relation
position	RdRp	no_relation
onset	RdRp	no_relation
frequency	RdRp	no_relation
chronic	nucleus	effect
chronic	nucleus	effect
chronic	nucleus	no_relation
chronic	nucleus	no_relation
Healthy	translation	no_relation
hepatic steatosis	AMPK	no_relation
hepatic steatosis	phosphorylation	no_relation
hepatic steatosis	lipogenesis	no_relation
hepatic steatosis	AMPK	no_relation
hepatic steatosis	phosphorylation	no_relation
hepatic steatosis	lipogenesis	no_relation
binding	lipolysis	no_relation
binding	mitochondrial	effect
binding	peroxisomal	effect
binding	lipogenesis	no_relation
steatosis	fatty acid oxidation	no_relation
steatosis	lipogenesis	no_relation
steatosis	lipogenesis	no_relation
hepatic steatosis	fatty acid oxidation	no_relation
hepatic steatosis	lipogenesis	no_relation
hepatic steatosis	lipogenesis	no_relation
fatty liver	fatty acid oxidation	no_relation
fatty liver	lipogenesis	no_relation
fatty liver	lipogenesis	no_relation
hepatic steatosis	fatty acid oxidation	no_relation
hepatic steatosis	lipogenesis	no_relation
hepatic steatosis	lipogenesis	no_relation
hepatic steatosis	lipogenesis	no_relation
hepatic steatosis	nucleus	no_relation
unaffected	lipogenesis	no_relation
unaffected	nucleus	no_relation
hepatic steatosis	lipogenesis	no_relation
hepatic steatosis	nucleus	no_relation
neutropenia	viral infection	effect
severe	Hoa	effect
central	Hoa	no_relation
severity	Hoa	no_relation
diarrhea	tropism	no_relation
healthy	tropism	no_relation
diarrhea	tropism	no_relation
healthy	tropism	no_relation
diarrhea	tropism	no_relation
bloody diarrhea	tropism	no_relation
molecules	PRMs	effect
PRMs	protein	no_relation
PRMs	role	no_relation
PRMs	protein	no_relation
molecules	influenza	effect
protein	influenza	effect
role	influenza	no_relation
protein	influenza	no_relation
ribavirin	thrombocytopenia	no_relation
thrombocytopenia	ribavirin	no_relation
infectious disease	ribavirin	effect
disease	ribavirin	no_relation
ribavirin	viral infection	no_relation
ribavirin	virus infection	effect
hepatitis	hexon	effect
hepatitis	hexon	effect
hepatitis	role	no_relation
hepatitis	hexon	no_relation
disease	role	no_relation
gastroenteritis	hexon	effect
gastroenteritis	hexon	effect
gastroenteritis	role	no_relation
gastroenteritis	hexon	no_relation
hexon	gastroenteritis	no_relation
hexon	gastroenteritis	no_relation
role	gastroenteritis	no_relation
gastroenteritis	hexon	effect
role	hepatitis	no_relation
hexon	gastroenteritis	no_relation
hexon	gastroenteritis	no_relation
role	gastroenteritis	no_relation
hexon	gastroenteritis	no_relation
hexon	hepatitis	no_relation
role	hepatitis	no_relation
diarrhea	amino acid	effect
diarrhea	rRNA	effect
Influenza	RNA	no_relation
influenza	RNA	no_relation
influenza	amino acid	effect
influenza	sialic acids	no_relation
influenza	galactose	no_relation
influenza	glycoproteins	no_relation
RNA	influenza	no_relation
amino acid	influenza	no_relation
influenza	sialic acids	no_relation
influenza	galactose	no_relation
influenza	glycoproteins	no_relation
RNA	influenza	no_relation
amino acid	influenza	no_relation
sialic acids	influenza	no_relation
galactose	influenza	no_relation
influenza	glycoproteins	no_relation
stomatitis	glycoproteins	effect
bronchitis	protein	effect
bronchitis	nucleus	no_relation
proteins	disease	no_relation
RNA	disease	no_relation
proteins	disease	no_relation
RNA	disease	no_relation
protein	disease	no_relation
protein	disease	no_relation
chronic obstructive pulmonary disease	role	no_relation
chronic obstructive pulmonary disease	role	no_relation
chronic obstructive pulmonary disease	ONE	no_relation
disease	role	no_relation
disease	role	effect
disease	ONE	effect
Molecules	liver cancer	no_relation
diarrhea	interferon	effect
diarrhea	antiviral	effect
diarrhea	role	effect
diarrhea	protein	effect
diarrhea	protein	effect
diarrhea	protein	effect
diarrhea	protein	effect
diarrhea	protein	effect
diarrhea	protein	effect
diarrhea	antiviral	effect
interferon	stomatitis	no_relation
antiviral	stomatitis	no_relation
role	stomatitis	no_relation
protein	stomatitis	no_relation
stomatitis	protein	effect
stomatitis	protein	effect
stomatitis	protein	effect
stomatitis	protein	effect
stomatitis	protein	effect
stomatitis	antiviral	effect
role	measles	no_relation
measles	scid	no_relation
measles	protein	no_relation
measles	scid	no_relation
measles	scid	no_relation
measles	HSC	no_relation
measles	HSC	no_relation
role	hepatitis C	no_relation
hepatitis C	scid	no_relation
hepatitis C	scid	no_relation
hepatitis C	scid	no_relation
hepatitis C	HSC	no_relation
hepatitis C	HSC	no_relation
role	measles	effect
scid	measles	effect
protein	measles	effect
scid	measles	effect
measles	scid	effect
measles	HSC	effect
measles	HSC	effect
role	virus infection	effect
scid	virus infection	effect
protein	virus infection	no_relation
scid	virus infection	effect
scid	virus infection	effect
virus infection	HSC	no_relation
virus infection	HSC	no_relation
disease	antigens	effect
disease	mRNA	effect
disease	carrier	effect
disease	mRNA	effect
pneumonia	fibrin	effect
pneumonia	cyclophosphamide	effect
fibrin	connective tissue disease	no_relation
connective tissue disease	cyclophosphamide	effect
fibrin	disease	no_relation
disease	cyclophosphamide	effect
fibrin	pneumonia	no_relation
pneumonia	cyclophosphamide	effect
SARS	RNA	effect
SARS	Protein	effect
mRNA	SARS	effect
RNA	SARS	no_relation
protein	SARS	no_relation
SARS	S-adenosyl-L-methionine	effect
SARS	RNA	effect
SARS	ribose	no_relation
SARS	protein	no_relation
SARS	SAM	no_relation
SARS	SAM	no_relation
SARS	drug	no_relation
SARS	RNA	effect
SARS	Protein	no_relation
mRNA	SARS	effect
RNA	SARS	effect
S-adenosyl-L-methionine	SARS	effect
RNA	SARS	effect
protein	SARS	effect
SAM	SARS	effect
SAM	SARS	effect
drug	SARS	effect
SARS	RNA	effect
SARS	Protein	effect
pet	disease	effect
herpes simplex	role	effect
herpes simplex	role	effect
herpes simplex	PFU	effect
cancer	ABC	no_relation
cancer	chondroitin sulfate	no_relation
cancer	glycans	no_relation
cancer	proteoglycans	no_relation
cancer	ABC	no_relation
cancer	chondroitin sulfate	no_relation
cancer	glycans	no_relation
cancer	proteoglycans	no_relation
cancer	ABC	no_relation
cancer	chondroitin sulfate	no_relation
cancer	glycans	no_relation
cancer	proteoglycans	no_relation
cancer	ABC	no_relation
cancer	chondroitin sulfate	no_relation
cancer	glycans	no_relation
cancer	proteoglycans	no_relation
Ethyl	Influenza	no_relation
Chloroform	Influenza	no_relation
antiviral	influenza	no_relation
influenza	EtOAc	no_relation
influenza	chloroform	no_relation
influenza	MeOH	no_relation
influenza	EtOAc	no_relation
influenza	Chloroform	no_relation
influenza	antiviral	no_relation
influenza	EtOAc	no_relation
influenza	chloroform	no_relation
influenza	baicalin	no_relation
influenza	MeOH	no_relation
influenza	baicalein	no_relation
influenza	chrysin	no_relation
influenza	EtOAc	no_relation
influenza	chloroform	no_relation
influenza	baicalein	no_relation
lipids	Middle East respiratory syndrome	effect
metabolites	Middle East respiratory syndrome	effect
add	Middle East respiratory syndrome	effect
lipid	Middle East respiratory syndrome	effect
Middle East respiratory syndrome	pathway	no_relation
Middle East respiratory syndrome	role	effect
Middle East respiratory syndrome	lipids	effect
drug	disease	no_relation
role	disease	effect
protein	disease	no_relation
rapamycin	disease	effect
inhibitor	disease	effect
disease	role	effect
influenza	antigen	no_relation
lipid	disease	no_relation
inhibitor	disease	no_relation
action	disease	no_relation
inhibitor	disease	no_relation
action	disease	no_relation
antigen	disease	no_relation
cholesterol	disease	no_relation
drug	disease	no_relation
disease	drug	no_relation
disease	inhibitor	no_relation
disease	phosphatidylinositol	no_relation
lipid	disease	effect
inhibitor	disease	no_relation
inhibitor	disease	no_relation
action	disease	effect
antigen	disease	no_relation
cholesterol	disease	no_relation
drug	disease	no_relation
drug	disease	no_relation
disease	inhibitor	no_relation
disease	phosphatidylinositol	no_relation
viral disease	ophthalmological	no_relation
disease	ophthalmological	effect
RNA	Rift Valley fever	effect
Rift Valley fever	proteins	no_relation
Rift Valley fever	glycoprotein	no_relation
Rift Valley fever	proteins	no_relation
Rift Valley fever	proteins	effect
Rift Valley fever	glycoprotein	no_relation
Rift Valley fever	role	no_relation
Rift Valley fever	proteins	no_relation
RNA	thrombocytopenia	no_relation
thrombocytopenia	proteins	no_relation
thrombocytopenia	glycoprotein	no_relation
thrombocytopenia	proteins	no_relation
thrombocytopenia	glycoprotein	no_relation
thrombocytopenia	role	no_relation
thrombocytopenia	proteins	no_relation
RNA	disease	no_relation
disease	proteins	no_relation
disease	glycoprotein	no_relation
disease	glycoprotein	no_relation
disease	role	no_relation
disease	proteins	no_relation
syphilis	cohort	no_relation
syphilis	DNA	no_relation
syphilis	DNA	no_relation
syphilis	DNA	effect
syphilis	DNA	no_relation
syphilis	DNA	no_relation
syphilis	DNA	no_relation
disease	cohort	no_relation
disease	DNA	no_relation
disease	DNA	no_relation
disease	DNA	effect
disease	DNA	no_relation
disease	DNA	no_relation
disease	DNA	no_relation
cohort	secondary syphilis	no_relation
secondary syphilis	DNA	no_relation
secondary syphilis	DNA	no_relation
secondary syphilis	DNA	effect
secondary syphilis	DNA	no_relation
secondary syphilis	DNA	no_relation
secondary syphilis	DNA	no_relation
cohort	HIV infection	no_relation
HIV infection	DNA	no_relation
HIV infection	DNA	no_relation
HIV infection	DNA	effect
HIV infection	DNA	no_relation
HIV infection	DNA	no_relation
HIV infection	DNA	no_relation
cohort	exanthem	no_relation
exanthem	DNA	no_relation
exanthem	DNA	no_relation
exanthem	DNA	effect
exanthem	DNA	no_relation
exanthem	DNA	no_relation
exanthem	DNA	no_relation
cohort	syphilis	no_relation
DNA	syphilis	no_relation
DNA	syphilis	no_relation
DNA	syphilis	no_relation
DNA	syphilis	no_relation
DNA	syphilis	no_relation
DNA	syphilis	no_relation
cohort	syphilis	effect
DNA	syphilis	effect
DNA	syphilis	effect
DNA	syphilis	effect
DNA	syphilis	effect
DNA	syphilis	effect
DNA	syphilis	effect
cohort	disease	no_relation
DNA	disease	no_relation
DNA	disease	no_relation
DNA	disease	effect
DNA	disease	no_relation
DNA	disease	no_relation
DNA	disease	no_relation
Middle East Respiratory Syndrome	beta	effect
disease	light	no_relation
disease	role	no_relation
role	disease	no_relation
Cohort	disease	no_relation
Cohort	disease	no_relation
Cohort	disease	effect
disease	RNA	effect
disease	RNA	no_relation
disease	RNA	no_relation
gastroenteritis	protein	effect
gastroenteritis	antiviral	effect
gastroenteritis	protein	effect
gastroenteritis	antiviral	effect
Elements	Diarrhea	no_relation
diarrhea	elements	effect
diarrhea	elements	effect
diarrhea	nucleotide	effect
diarrhea	RNA	effect
diarrhea	elements	effect
diarrhea	elements	effect
elements	diarrhea	no_relation
diarrhea	elements	effect
diarrhea	nucleotide	no_relation
diarrhea	RNA	no_relation
diarrhea	elements	no_relation
diarrhea	elements	effect
RNA	SLs	effect
SLs	RNA	no_relation
SLs	RNA	no_relation
SLs	RNA	no_relation
diarrhea	protein	no_relation
diarrhea	protein	no_relation
diarrhea	protein	no_relation
diarrhea	protein	no_relation
diarrhea	protein	no_relation
diarrhea	protein	no_relation
diarrhea	protein	no_relation
diarrhea	protein	no_relation
diarrhea	protein	no_relation
disease	protein	no_relation
disease	protein	no_relation
disease	protein	no_relation
p-Aminophenol	flu	effect
drugs	flu	effect
aminophenol	flu	no_relation
antiviral	flu	no_relation
flu	diphenylsulfone	no_relation
flu	dapsone	effect
flu	drug	no_relation
flu	dihydrofolic acid	no_relation
flu	para-aminobenzoic acid	no_relation
flu	sulfides	no_relation
flu	sulfoxides	no_relation
flu	peracids	no_relation
flu	hydrogen	no_relation
flu	alkenes	no_relation
flu	arenes	no_relation
p-Aminophenol	flu	effect
drugs	flu	effect
aminophenol	flu	no_relation
antiviral	flu	no_relation
flu	diphenylsulfone	no_relation
flu	dapsone	effect
p-Aminophenol	HIV infection	effect
drugs	HIV infection	effect
aminophenol	HIV infection	no_relation
antiviral	HIV infection	no_relation
HIV infection	diphenylsulfone	no_relation
HIV infection	dapsone	effect
HIV infection	drug	no_relation
HIV infection	dihydrofolic acid	no_relation
HIV infection	para-aminobenzoic acid	no_relation
HIV infection	sulfides	no_relation
HIV infection	sulfoxides	no_relation
HIV infection	peracids	no_relation
HIV infection	hydrogen	no_relation
HIV infection	alkenes	no_relation
HIV infection	arenes	no_relation
molecules	SARS	effect
peptides	SARS	effect
SARS	peptide	no_relation
SARS	ligand	no_relation
SARS	peptide	no_relation
SARS	peptide	effect
SARS	peptides	effect
SARS	Peptides	effect
molecules	SARS	no_relation
peptides	SARS	no_relation
molecules	SARS	no_relation
peptides	SARS	no_relation
drug	SARS	no_relation
cofactor	SARS	no_relation
role	SARS	no_relation
antibiotic	cold	no_relation
antibiotics	cold	effect
antibiotics	cold	no_relation
antibiotics	cold	no_relation
proteins	cold	no_relation
proteins	cold	no_relation
cold	protein	no_relation
proteins	cancer	no_relation
disease	role	no_relation
disease	role	no_relation
disease	role	effect
syndrome	role	no_relation
syndrome	role	no_relation
syndrome	role	no_relation
role	syndrome	effect
syndrome	role	no_relation
syndrome	role	effect
role	influenza	effect
influenza	role	effect
influenza	role	effect
role	disease	no_relation
role	disease	no_relation
disease	role	effect
role	disease	no_relation
role	disease	no_relation
role	disease	no_relation
peptides	infectious disease	no_relation
drug	infectious disease	no_relation
drugs	infectious disease	no_relation
infectious disease	drugs	effect
infectious disease	peptides	no_relation
infectious disease	peptide	no_relation
infectious disease	peptide	no_relation
infectious disease	peptidomimetic	no_relation
infectious disease	drug	no_relation
infectious disease	Molecules	no_relation
stomatitis	molecule	no_relation
bronchopneumonia	ribavirin	no_relation
bronchopneumonia	drug	no_relation
bronchopneumonia	antiviral drugs	no_relation
bronchopneumonia	inhibitors	effect
bronchopneumonia	antiviral	no_relation
bronchopneumonia	inhibitors	no_relation
bronchopneumonia	RNA	no_relation
bronchopneumonia	DNA	no_relation
Gastroenteritis	glycoprotein	effect
Gastroenteritis	protein	effect
ban	CON	effect
antibiotic	CON	effect
polysaccharides	CON	effect
ban	CON	effect
antibiotic	CON	effect
polysaccharides	CON	effect
ban	CON	effect
antibiotic	CON	effect
polysaccharides	CON	effect
ban	CON	effect
antibiotic	CON	effect
polysaccharides	CON	effect
ban	CON	effect
antibiotic	CON	effect
polysaccharides	CON	effect
ban	CON	effect
antibiotic	CON	effect
polysaccharides	CON	effect
ban	CON	effect
antibiotic	CON	effect
polysaccharides	CON	effect
ban	CON	effect
antibiotic	CON	effect
polysaccharides	CON	effect
disease	antiviral	effect
disease	protein	no_relation
disease	protein	no_relation
disease	protein	no_relation
disease	protein	no_relation
influenza	cohort	effect
Influenza	cohort	no_relation
cohort	influenza	effect
cohort	pneumonia	effect
cohort	syndrome	effect
cohort	influenza	effect
tuberculosis	clusters	effect
clusters	infectious disease	no_relation
infectious disease	clusters	no_relation
AMP	cancer	no_relation
cancer	AMP	no_relation
cancer	pentapeptides	no_relation
cancer	AMP	no_relation
cancer	AMP	no_relation
cancer	AMP	no_relation
cancer	amastatin	no_relation
cancer	cofactor	no_relation
cancer	methyl group	no_relation
cancer	Molecules	no_relation
papilloma	DNA	no_relation
papilloma	antigen	no_relation
papilloma	carriers	no_relation
papilloma	antigen	effect
papilloma	protein	no_relation
papilloma	DNA	no_relation
papilloma	antigens	no_relation
papilloma	DNA	no_relation
protein	viral infection	effect
RNA	viral infection	effect
viral infection	molecule	effect
viral infection	molecules	no_relation
viral infection	RNA	effect
viral infection	RNA	no_relation
protein	viral infection	no_relation
RNA	viral infection	effect
molecule	viral infection	no_relation
molecules	viral infection	no_relation
viral infection	antiviral	no_relation
viral infection	RNA	no_relation
protein	disease	no_relation
RNA	disease	effect
molecule	disease	no_relation
molecules	disease	no_relation
disease	RNA	no_relation
disease	RNA	no_relation
protein	viral infection	no_relation
RNA	viral infection	effect
molecule	viral infection	no_relation
molecules	viral infection	no_relation
RNA	viral infection	no_relation
RNA	viral infection	effect
bronchitis	protein	no_relation
bronchitis	typhoid	no_relation
protein	bronchitis	no_relation
typhoid	bronchitis	no_relation
typhoid	disease	no_relation
disease	protein	effect
disease	nucleotide	effect
typhoid	bronchitis	no_relation
bronchitis	protein	effect
bronchitis	nucleotide	effect
leukemia	pathway	no_relation
antigens	leukemia	no_relation
pathway	leukemia	no_relation
leukemia	antigen	effect
leukemia	peptides	effect
leukemia	peptides	no_relation
leukemia	peptides	no_relation
cancer	Cisplatin	no_relation
cancer	copper	no_relation
Cisplatin	gastric cancer	effect
gastric cancer	copper	no_relation
Schiff base	gastric cancer	no_relation
Schiff base	cancer	no_relation
gastric cancer	ROS	no_relation
cancer	ROS	effect
ROS	cancer	effect
Duchenne muscular dystrophy	nucleic acids	effect
Duchenne muscular dystrophy	protein	effect
Duchenne muscular dystrophy	Food	no_relation
Duchenne muscular dystrophy	Drug	no_relation
Duchenne muscular dystrophy	oligonucleotides	no_relation
Duchenne muscular dystrophy	drug	no_relation
Duchenne muscular dystrophy	drug	no_relation
Duchenne muscular dystrophy	drug	effect
Duchenne muscular dystrophy	drug	effect
ORF	glucocorticoids	effect
ORF	glucocorticoids	effect
protein	ORF	effect
oligonucleotides	ORF	effect
ORF	Food	no_relation
ORF	Drug	no_relation
ORF	protein	effect
ORF	protein	no_relation
ORF	protein	no_relation
protein	muscular dystrophy	no_relation
protein	muscular dystrophy	no_relation
muscular dystrophy	protein	no_relation
Immunogen	Arthritis	effect
inhibitors	diphtheria	no_relation
immunogen	diphtheria	no_relation
diphtheria	DTT	no_relation
diphtheria	epitope	no_relation
diphtheria	DTT	no_relation
diphtheria	immunogen	no_relation
diphtheria	alum	no_relation
diphtheria	role	no_relation
diphtheria	DTT	no_relation
diphtheria	DTT	no_relation
diphtheria	epitope	no_relation
diphtheria	epitope	no_relation
diphtheria	ONE	no_relation
diphtheria	DTT	no_relation
diphtheria	proteins	no_relation
diphtheria	DTT	no_relation
diphtheria	proteins	no_relation
diphtheria	DTT	no_relation
inhibitors	diphtheria	no_relation
immunogen	diphtheria	no_relation
DTT	diphtheria	no_relation
epitope	diphtheria	no_relation
DTT	diphtheria	no_relation
immunogen	diphtheria	no_relation
alum	diphtheria	no_relation
role	diphtheria	no_relation
DTT	diphtheria	no_relation
DTT	diphtheria	effect
epitope	diphtheria	no_relation
diphtheria	epitope	no_relation
diphtheria	ONE	no_relation
diphtheria	DTT	no_relation
diphtheria	proteins	no_relation
diphtheria	DTT	no_relation
diphtheria	proteins	no_relation
diphtheria	DTT	no_relation
bronchitis	ammonium chloride	effect
bronchitis	lost	no_relation
bronchitis	ammonium chloride	effect
bronchitis	lost	no_relation
infectious disease	role	effect
disease	role	effect
role	disease	effect
disease	drug	effect
disease	drugs	effect
disease	steroids	no_relation
disease	face	no_relation
disease	pet	no_relation
diarrhea	drug	effect
diarrhea	drugs	effect
diarrhea	steroids	effect
diarrhea	face	effect
diarrhea	pet	effect
disease	drugs	effect
disease	steroids	effect
diarrhea	drug	effect
diarrhea	drugs	effect
diarrhea	steroids	effect
diarrhea	face	effect
diarrhea	pet	effect
disease	drug	no_relation
disease	drugs	no_relation
disease	steroids	no_relation
disease	face	no_relation
disease	pet	no_relation
drug	diarrhea	effect
drugs	diarrhea	effect
diarrhea	steroids	no_relation
diarrhea	face	no_relation
diarrhea	pet	effect
carriers	disease	no_relation
RNA	ORF	no_relation
RNA	ORF	no_relation
RNA	ORF	effect
proteins	ORF	no_relation
ORF	RNA	no_relation
ORF	RNA	no_relation
ORF	RNA	no_relation
ORF	RNA	no_relation
RNA	ORF	no_relation
RNA	ORF	no_relation
RNA	ORF	effect
proteins	ORF	no_relation
RNA	ORF	no_relation
RNA	ORF	no_relation
ORF	RNA	no_relation
RNA	ORF	effect
RNA	ORF	effect
RNA	ORF	effect
proteins	ORF	effect
RNA	ORF	effect
antiviral	melanoma	effect
protein	melanoma	effect
mRNA	melanoma	effect
mRNA	melanoma	effect
mRNA	melanoma	effect
mRNA	melanoma	effect
melanoma	protein	effect
melanoma	interferon	effect
melanoma	antiviral	effect
ligands	herpes simplex	effect
antigens	herpes simplex	effect
proteins	herpes simplex	effect
proteins	herpes simplex	effect
ligands	tuberculosis	effect
antigens	tuberculosis	effect
proteins	tuberculosis	effect
proteins	tuberculosis	effect
antigens	filariasis	effect
light	Middle East respiratory syndrome	no_relation
antigen	Middle East respiratory syndrome	effect
antigen	Middle East respiratory syndrome	no_relation
Middle East respiratory syndrome	antigen	effect
Middle East respiratory syndrome	proteins	effect
Middle East respiratory syndrome	proteins	no_relation
Middle East respiratory syndrome	proteins	no_relation
Middle East respiratory syndrome	antigens	no_relation
Middle East respiratory syndrome	antigen	no_relation
Severe acute respiratory syndrome	role	effect
Severe acute respiratory syndrome	interferon	effect
Severe acute respiratory syndrome	interferon	effect
Severe acute respiratory syndrome	interferon	effect
Severe acute respiratory syndrome	role	no_relation
Severe acute respiratory syndrome	role	effect
Severe acute respiratory syndrome	antagonist	effect
Severe acute respiratory syndrome	Interferon	effect
lung disease	role	effect
lung disease	interferon	no_relation
lung disease	interferon	effect
lung disease	interferon	effect
lung disease	role	no_relation
lung disease	role	effect
lung disease	antagonist	effect
lung disease	Interferon	effect
role	disease	no_relation
interferon	disease	no_relation
disease	interferon	no_relation
interferon	bronchiolitis	no_relation
role	SARS	effect
interferon	SARS	effect
interferon	SARS	effect
SARS	interferon	effect
SARS	role	no_relation
SARS	antagonist	no_relation
role	disease	effect
interferon	disease	no_relation
interferon	disease	no_relation
disease	interferon	effect
disease	role	no_relation
disease	role	no_relation
disease	antagonist	no_relation
disease	Interferon	effect
role	SARS-CoV infection	no_relation
interferon	SARS-CoV infection	no_relation
interferon	SARS-CoV infection	no_relation
SARS-CoV infection	interferon	effect
SARS-CoV infection	role	no_relation
SARS-CoV infection	role	no_relation
SARS-CoV infection	antagonist	no_relation
SARS-CoV infection	Interferon	effect
Disease	ACCESS	no_relation
Disease	Role	no_relation
Pulmonary edema	role	effect
Pulmonary edema	sodium	effect
Pulmonary edema	protein	effect
Pulmonary edema	glucocorticoid	effect
Pulmonary edema	oxygen	effect
Pulmonary edema	light	no_relation
hypersensitivity	role	no_relation
hypersensitivity	sodium	no_relation
hypersensitivity	protein	no_relation
hypersensitivity	glucocorticoid	no_relation
hypersensitivity	oxygen	no_relation
pulmonary edema	role	effect
pulmonary edema	sodium	no_relation
pulmonary edema	protein	no_relation
