Entity_1	Entity_2	Predicted_class
29160443_en.c1.e2	29160443_en.c1.e4	no_relation
29160443_en.c1.e2	29160443_en.c1.e6	effect
29160443_en.c1.e2	29160443_en.c1.e7	effect
29160443_en.c1.e2	29160443_en.c1.e8	no_relation
29160443_en.c1.e2	29160443_en.c1.e10	no_relation
29160443_en.c1.e2	29160443_en.c1.e12	no_relation
29160443_en.c1.e2	29160443_en.c1.e13	no_relation
29160443_en.c1.e5	29160443_en.c1.e3	no_relation
29160443_en.c1.e5	29160443_en.c1.e4	no_relation
29160443_en.c1.e5	29160443_en.c1.e6	effect
29160443_en.c1.e5	29160443_en.c1.e7	effect
29160443_en.c1.e5	29160443_en.c1.e8	no_relation
29160443_en.c1.e5	29160443_en.c1.e10	no_relation
29160443_en.c1.e5	29160443_en.c1.e12	no_relation
29160443_en.c1.e5	29160443_en.c1.e13	no_relation
29160443_en.c1.e9	29160443_en.c1.e3	effect
29160443_en.c1.e9	29160443_en.c1.e4	effect
29160443_en.c1.e9	29160443_en.c1.e6	effect
29160443_en.c1.e9	29160443_en.c1.e7	effect
29160443_en.c1.e9	29160443_en.c1.e8	effect
29160443_en.c1.e9	29160443_en.c1.e10	no_relation
29160443_en.c1.e9	29160443_en.c1.e12	no_relation
29160443_en.c1.e9	29160443_en.c1.e13	no_relation
29160443_en.c1.e11	29160443_en.c1.e3	no_relation
29160443_en.c1.e11	29160443_en.c1.e4	no_relation
29160443_en.c1.e11	29160443_en.c1.e6	no_relation
29160443_en.c1.e11	29160443_en.c1.e7	effect
29160443_en.c1.e11	29160443_en.c1.e8	no_relation
29160443_en.c1.e11	29160443_en.c1.e10	no_relation
29160443_en.c1.e11	29160443_en.c1.e12	effect
29160443_en.c1.e11	29160443_en.c1.e13	no_relation
32965395_en.c1.e1	32965395_en.c1.e0	effect
32965395_en.c1.e1	32965395_en.c1.e3	effect
32965395_en.c1.e1	32965395_en.c1.e5	effect
32965395_en.c1.e1	32965395_en.c1.e7	effect
32965395_en.c1.e1	32965395_en.c1.e8	effect
32965395_en.c1.e2	32965395_en.c1.e0	no_relation
32965395_en.c1.e2	32965395_en.c1.e3	effect
32965395_en.c1.e2	32965395_en.c1.e5	effect
32965395_en.c1.e2	32965395_en.c1.e7	effect
32965395_en.c1.e2	32965395_en.c1.e8	effect
32965395_en.c1.e4	32965395_en.c1.e0	no_relation
32965395_en.c1.e4	32965395_en.c1.e3	effect
32965395_en.c1.e4	32965395_en.c1.e5	effect
32965395_en.c1.e4	32965395_en.c1.e7	effect
32965395_en.c1.e4	32965395_en.c1.e8	effect
32965395_en.c1.e6	32965395_en.c1.e0	no_relation
32965395_en.c1.e6	32965395_en.c1.e3	effect
32965395_en.c1.e6	32965395_en.c1.e5	effect
32965395_en.c1.e6	32965395_en.c1.e7	effect
32965395_en.c1.e6	32965395_en.c1.e8	effect
32965395_en.c1.e9	32965395_en.c1.e0	no_relation
32965395_en.c1.e9	32965395_en.c1.e3	effect
32965395_en.c1.e9	32965395_en.c1.e5	no_relation
32965395_en.c1.e9	32965395_en.c1.e7	no_relation
32965395_en.c1.e9	32965395_en.c1.e8	no_relation
32965395_en.c1.e10	32965395_en.c1.e0	no_relation
32965395_en.c1.e10	32965395_en.c1.e3	effect
32965395_en.c1.e10	32965395_en.c1.e5	no_relation
32965395_en.c1.e10	32965395_en.c1.e7	no_relation
32965395_en.c1.e10	32965395_en.c1.e8	no_relation
32609168_en.c1.e0	32609168_en.c1.e5	no_relation
32609168_en.c1.e1	32609168_en.c1.e5	no_relation
32609168_en.c1.e2	32609168_en.c1.e5	no_relation
32609168_en.c1.e3	32609168_en.c1.e5	effect
32609168_en.c1.e4	32609168_en.c1.e5	effect
32609168_en.c1.e6	32609168_en.c1.e5	no_relation
30365700_en.c1.e2	30365700_en.c1.e0	no_relation
31038612_en.c1.e3	31038612_en.c1.e1	effect
31188975_en.c1.e0	31188975_en.c1.e6	no_relation
31188975_en.c1.e1	31188975_en.c1.e6	no_relation
31188975_en.c1.e2	31188975_en.c1.e6	no_relation
31188975_en.c1.e3	31188975_en.c1.e6	effect
31188975_en.c1.e4	31188975_en.c1.e6	effect
31188975_en.c1.e5	31188975_en.c1.e6	no_relation
31188975_en.c1.e7	31188975_en.c1.e6	no_relation
31188975_en.c1.e8	31188975_en.c1.e6	no_relation
29995143_en.c1.e5	29995143_en.c1.e6	no_relation
31188990_en.c1.e0	31188990_en.c1.e1	effect
31188990_en.c1.e0	31188990_en.c1.e4	no_relation
31188990_en.c1.e2	31188990_en.c1.e1	effect
31188990_en.c1.e2	31188990_en.c1.e4	effect
31188990_en.c1.e3	31188990_en.c1.e1	effect
31188990_en.c1.e3	31188990_en.c1.e4	no_relation
31188990_en.c1.e5	31188990_en.c1.e1	effect
31188990_en.c1.e5	31188990_en.c1.e4	effect
29069186_en.c1.e0	29069186_en.c1.e1	effect
29069186_en.c1.e0	29069186_en.c1.e2	effect
29069186_en.c1.e0	29069186_en.c1.e3	effect
29069186_en.c1.e0	29069186_en.c1.e4	effect
29069186_en.c1.e0	29069186_en.c1.e5	effect
29069186_en.c1.e6	29069186_en.c1.e1	effect
29069186_en.c1.e6	29069186_en.c1.e2	effect
29069186_en.c1.e6	29069186_en.c1.e3	effect
29069186_en.c1.e6	29069186_en.c1.e4	effect
29069186_en.c1.e6	29069186_en.c1.e5	effect
29069186_en.c1.e7	29069186_en.c1.e1	effect
29069186_en.c1.e7	29069186_en.c1.e2	effect
29069186_en.c1.e7	29069186_en.c1.e3	effect
29069186_en.c1.e7	29069186_en.c1.e4	effect
29069186_en.c1.e7	29069186_en.c1.e5	effect
32965397_en.c1.e0	32965397_en.c1.e2	effect
32965397_en.c1.e1	32965397_en.c1.e2	effect
32965397_en.c1.e3	32965397_en.c1.e2	no_relation
31508745_en.c1.e0	31508745_en.c1.e2	effect
31508745_en.c1.e3	31508745_en.c1.e2	no_relation
31508745_en.c1.e4	31508745_en.c1.e2	effect
31508745_en.c1.e5	31508745_en.c1.e2	effect
30328985_en.c1.e0	30328985_en.c1.e2	no_relation
30328985_en.c1.e0	30328985_en.c1.e3	no_relation
30328985_en.c1.e0	30328985_en.c1.e4	no_relation
30328985_en.c1.e0	30328985_en.c1.e5	no_relation
30328985_en.c1.e0	30328985_en.c1.e6	no_relation
30328985_en.c1.e0	30328985_en.c1.e8	no_relation
30328985_en.c1.e0	30328985_en.c1.e9	effect
30328985_en.c1.e0	30328985_en.c1.e10	effect
30328985_en.c1.e0	30328985_en.c1.e11	no_relation
30328985_en.c1.e0	30328985_en.c1.e12	effect
30328985_en.c1.e1	30328985_en.c1.e2	no_relation
30328985_en.c1.e1	30328985_en.c1.e3	no_relation
30328985_en.c1.e1	30328985_en.c1.e4	no_relation
30328985_en.c1.e1	30328985_en.c1.e5	no_relation
30328985_en.c1.e1	30328985_en.c1.e6	no_relation
30328985_en.c1.e1	30328985_en.c1.e8	no_relation
30328985_en.c1.e1	30328985_en.c1.e9	effect
30328985_en.c1.e1	30328985_en.c1.e10	effect
30328985_en.c1.e1	30328985_en.c1.e11	no_relation
30328985_en.c1.e1	30328985_en.c1.e12	effect
30328985_en.c1.e7	30328985_en.c1.e2	no_relation
30328985_en.c1.e7	30328985_en.c1.e3	no_relation
30328985_en.c1.e7	30328985_en.c1.e4	no_relation
30328985_en.c1.e7	30328985_en.c1.e5	no_relation
30328985_en.c1.e7	30328985_en.c1.e6	no_relation
30328985_en.c1.e7	30328985_en.c1.e8	no_relation
30328985_en.c1.e7	30328985_en.c1.e9	effect
30328985_en.c1.e7	30328985_en.c1.e10	effect
30328985_en.c1.e7	30328985_en.c1.e11	no_relation
30328985_en.c1.e7	30328985_en.c1.e12	effect
33331603_en.c1.e0	33331603_en.c1.e4	effect
33331603_en.c1.e1	33331603_en.c1.e4	effect
33331603_en.c1.e2	33331603_en.c1.e4	effect
33331603_en.c1.e5	33331603_en.c1.e4	effect
33053024_en.c0.e0	33053024_en.c0.e1	no_relation
33053024_en.c1.e0	33053024_en.c1.e9	effect
33053024_en.c1.e0	33053024_en.c1.e10	effect
33053024_en.c1.e0	33053024_en.c1.e13	effect
33053024_en.c1.e0	33053024_en.c1.e20	effect
33053024_en.c1.e2	33053024_en.c1.e9	effect
33053024_en.c1.e2	33053024_en.c1.e10	effect
33053024_en.c1.e2	33053024_en.c1.e13	effect
33053024_en.c1.e2	33053024_en.c1.e20	effect
33053024_en.c1.e3	33053024_en.c1.e9	effect
33053024_en.c1.e3	33053024_en.c1.e10	effect
33053024_en.c1.e3	33053024_en.c1.e13	effect
33053024_en.c1.e3	33053024_en.c1.e20	effect
33053024_en.c1.e4	33053024_en.c1.e9	effect
33053024_en.c1.e4	33053024_en.c1.e10	effect
33053024_en.c1.e4	33053024_en.c1.e13	effect
33053024_en.c1.e4	33053024_en.c1.e20	effect
33053024_en.c1.e5	33053024_en.c1.e9	effect
33053024_en.c1.e5	33053024_en.c1.e10	effect
33053024_en.c1.e5	33053024_en.c1.e13	effect
33053024_en.c1.e5	33053024_en.c1.e20	effect
33053024_en.c1.e8	33053024_en.c1.e9	effect
33053024_en.c1.e8	33053024_en.c1.e10	effect
33053024_en.c1.e8	33053024_en.c1.e13	effect
33053024_en.c1.e8	33053024_en.c1.e20	effect
33053024_en.c1.e11	33053024_en.c1.e9	effect
33053024_en.c1.e11	33053024_en.c1.e10	effect
33053024_en.c1.e11	33053024_en.c1.e13	effect
33053024_en.c1.e11	33053024_en.c1.e20	effect
33053024_en.c1.e14	33053024_en.c1.e9	effect
33053024_en.c1.e14	33053024_en.c1.e10	effect
33053024_en.c1.e14	33053024_en.c1.e13	effect
33053024_en.c1.e14	33053024_en.c1.e20	effect
33053024_en.c1.e16	33053024_en.c1.e9	effect
33053024_en.c1.e16	33053024_en.c1.e10	effect
33053024_en.c1.e16	33053024_en.c1.e13	effect
33053024_en.c1.e16	33053024_en.c1.e20	effect
33053024_en.c1.e18	33053024_en.c1.e9	effect
33053024_en.c1.e18	33053024_en.c1.e10	effect
33053024_en.c1.e18	33053024_en.c1.e13	effect
33053024_en.c1.e18	33053024_en.c1.e20	effect
33053024_en.c1.e19	33053024_en.c1.e9	effect
33053024_en.c1.e19	33053024_en.c1.e10	effect
33053024_en.c1.e19	33053024_en.c1.e13	effect
33053024_en.c1.e19	33053024_en.c1.e20	effect
30365842_en.c1.e1	30365842_en.c1.e0	effect
30365842_en.c1.e2	30365842_en.c1.e0	no_relation
30365842_en.c1.e3	30365842_en.c1.e0	effect
30365842_en.c1.e4	30365842_en.c1.e0	no_relation
29768580_en.c1.e0	29768580_en.c1.e2	effect
29768580_en.c1.e0	29768580_en.c1.e4	effect
29768580_en.c1.e1	29768580_en.c1.e2	no_relation
29768580_en.c1.e1	29768580_en.c1.e4	effect
29768580_en.c1.e3	29768580_en.c1.e2	no_relation
29768580_en.c1.e3	29768580_en.c1.e4	effect
29768580_en.c1.e5	29768580_en.c1.e2	no_relation
29768580_en.c1.e5	29768580_en.c1.e4	effect
33295514_en.c1.e0	33295514_en.c1.e2	effect
33295514_en.c1.e0	33295514_en.c1.e3	no_relation
33295514_en.c1.e1	33295514_en.c1.e2	effect
33295514_en.c1.e1	33295514_en.c1.e3	no_relation
32022206_en.c1.e0	32022206_en.c1.e1	effect
32022206_en.c1.e0	32022206_en.c1.e2	effect
12277650_en.c1.e1	12277650_en.c1.e0	no_relation
12277650_en.c1.e1	12277650_en.c1.e2	no_relation
12277650_en.c1.e1	12277650_en.c1.e3	no_relation
12277650_en.c1.e4	12277650_en.c1.e0	effect
12277650_en.c1.e4	12277650_en.c1.e2	effect
12277650_en.c1.e4	12277650_en.c1.e3	effect
30970070_en.c1.e0	30970070_en.c1.e2	effect
30970070_en.c1.e0	30970070_en.c1.e3	effect
30970070_en.c1.e1	30970070_en.c1.e2	effect
30970070_en.c1.e1	30970070_en.c1.e3	effect
30970070_en.c1.e4	30970070_en.c1.e2	effect
30970070_en.c1.e4	30970070_en.c1.e3	no_relation
30970070_en.c1.e5	30970070_en.c1.e2	effect
30970070_en.c1.e5	30970070_en.c1.e3	no_relation
27438041_en.c1.e1	27438041_en.c1.e2	effect
27438041_en.c1.e3	27438041_en.c1.e2	no_relation
33053094_en.c1.e0	33053094_en.c1.e5	effect
33053094_en.c1.e1	33053094_en.c1.e5	no_relation
33053094_en.c1.e2	33053094_en.c1.e5	effect
33053094_en.c1.e3	33053094_en.c1.e5	effect
33053094_en.c1.e4	33053094_en.c1.e5	no_relation
33053094_en.c1.e6	33053094_en.c1.e5	no_relation
33053094_en.c1.e7	33053094_en.c1.e5	no_relation
33053094_en.c1.e8	33053094_en.c1.e5	effect
30133598_en.c1.e1	30133598_en.c1.e0	effect
32667569_en.c1.e1	32667569_en.c1.e0	effect
32667569_en.c1.e2	32667569_en.c1.e0	effect
32667569_en.c1.e4	32667569_en.c1.e0	effect
29160431_en.c1.e0	29160431_en.c1.e2	effect
29160431_en.c1.e3	29160431_en.c1.e2	effect
29160431_en.c1.e6	29160431_en.c1.e2	effect
29160431_en.c1.e8	29160431_en.c1.e2	no_relation
29995102_en.c1.e1	29995102_en.c1.e0	no_relation
29995102_en.c1.e2	29995102_en.c1.e0	no_relation
29185620_en.c1.e0	29185620_en.c1.e2	no_relation
29185620_en.c1.e0	29185620_en.c1.e6	effect
29185620_en.c1.e0	29185620_en.c1.e7	no_relation
29185620_en.c1.e0	29185620_en.c1.e16	effect
29185620_en.c1.e0	29185620_en.c1.e17	no_relation
29185620_en.c1.e4	29185620_en.c1.e2	no_relation
29185620_en.c1.e4	29185620_en.c1.e6	effect
29185620_en.c1.e4	29185620_en.c1.e16	effect
29185620_en.c1.e5	29185620_en.c1.e2	no_relation
29185620_en.c1.e5	29185620_en.c1.e6	effect
29185620_en.c1.e5	29185620_en.c1.e7	no_relation
29185620_en.c1.e5	29185620_en.c1.e16	no_relation
29185620_en.c1.e5	29185620_en.c1.e17	no_relation
29185620_en.c1.e9	29185620_en.c1.e2	effect
29185620_en.c1.e9	29185620_en.c1.e6	effect
29185620_en.c1.e9	29185620_en.c1.e7	effect
29185620_en.c1.e9	29185620_en.c1.e16	effect
29185620_en.c1.e9	29185620_en.c1.e17	no_relation
29185620_en.c1.e10	29185620_en.c1.e2	effect
29185620_en.c1.e10	29185620_en.c1.e6	effect
29185620_en.c1.e10	29185620_en.c1.e7	effect
29185620_en.c1.e10	29185620_en.c1.e16	effect
29185620_en.c1.e10	29185620_en.c1.e17	no_relation
29185620_en.c1.e12	29185620_en.c1.e2	effect
29185620_en.c1.e12	29185620_en.c1.e6	effect
29185620_en.c1.e12	29185620_en.c1.e16	effect
29185620_en.c1.e12	29185620_en.c1.e17	no_relation
29185620_en.c1.e15	29185620_en.c1.e2	no_relation
29185620_en.c1.e15	29185620_en.c1.e6	effect
29185620_en.c1.e15	29185620_en.c1.e16	effect
29185620_en.c1.e18	29185620_en.c1.e2	no_relation
29185620_en.c1.e18	29185620_en.c1.e6	no_relation
29185620_en.c1.e18	29185620_en.c1.e16	no_relation
28977299_en.c1.e0	28977299_en.c1.e2	effect
28977299_en.c1.e0	28977299_en.c1.e4	effect
28977299_en.c1.e1	28977299_en.c1.e2	effect
28977299_en.c1.e1	28977299_en.c1.e4	effect
28977299_en.c1.e3	28977299_en.c1.e2	effect
28977299_en.c1.e3	28977299_en.c1.e4	effect
29412427_en.c1.e1	29412427_en.c1.e0	no_relation
29412427_en.c1.e1	29412427_en.c1.e2	no_relation
29412427_en.c1.e1	29412427_en.c1.e4	no_relation
29412427_en.c1.e3	29412427_en.c1.e0	no_relation
29412427_en.c1.e3	29412427_en.c1.e2	no_relation
29412427_en.c1.e3	29412427_en.c1.e4	no_relation
29412427_en.c1.e5	29412427_en.c1.e0	no_relation
29412427_en.c1.e5	29412427_en.c1.e2	no_relation
29412427_en.c1.e5	29412427_en.c1.e4	no_relation
33263703_en.c1.e0	33263703_en.c1.e1	effect
33263703_en.c1.e0	33263703_en.c1.e3	no_relation
33263703_en.c1.e2	33263703_en.c1.e1	effect
33263703_en.c1.e2	33263703_en.c1.e3	no_relation
30758451_en.c0.e0	30758451_en.c0.e1	no_relation
30758451_en.c1.e1	30758451_en.c1.e0	no_relation
30758451_en.c1.e1	30758451_en.c1.e4	no_relation
30758451_en.c1.e2	30758451_en.c1.e0	no_relation
30758451_en.c1.e2	30758451_en.c1.e4	no_relation
30758451_en.c1.e3	30758451_en.c1.e0	no_relation
30758451_en.c1.e3	30758451_en.c1.e4	no_relation
30758451_en.c1.e5	30758451_en.c1.e0	no_relation
30758451_en.c1.e5	30758451_en.c1.e4	no_relation
29267726_en.c1.e0	29267726_en.c1.e2	no_relation
29267726_en.c1.e3	29267726_en.c1.e2	effect
32578812_en.c1.e0	32578812_en.c1.e3	effect
32578812_en.c1.e0	32578812_en.c1.e4	effect
32578812_en.c1.e0	32578812_en.c1.e6	effect
32578812_en.c1.e1	32578812_en.c1.e3	no_relation
32578812_en.c1.e1	32578812_en.c1.e4	no_relation
32578812_en.c1.e1	32578812_en.c1.e6	no_relation
32578812_en.c1.e2	32578812_en.c1.e3	no_relation
32578812_en.c1.e2	32578812_en.c1.e4	no_relation
32578812_en.c1.e2	32578812_en.c1.e6	no_relation
32578812_en.c1.e5	32578812_en.c1.e3	no_relation
32578812_en.c1.e5	32578812_en.c1.e4	no_relation
32578812_en.c1.e5	32578812_en.c1.e6	no_relation
32578812_en.c1.e7	32578812_en.c1.e3	effect
32578812_en.c1.e7	32578812_en.c1.e4	effect
32578812_en.c1.e7	32578812_en.c1.e6	effect
33237210_en.c1.e0	33237210_en.c1.e1	effect
29995079_en.c1.e0	29995079_en.c1.e7	no_relation
29995079_en.c1.e0	29995079_en.c1.e8	no_relation
29995079_en.c1.e0	29995079_en.c1.e12	no_relation
29995079_en.c1.e2	29995079_en.c1.e7	no_relation
29995079_en.c1.e2	29995079_en.c1.e8	no_relation
29995079_en.c1.e2	29995079_en.c1.e12	no_relation
29995079_en.c1.e4	29995079_en.c1.e7	no_relation
29995079_en.c1.e4	29995079_en.c1.e8	no_relation
29995079_en.c1.e4	29995079_en.c1.e12	no_relation
29995079_en.c1.e6	29995079_en.c1.e7	no_relation
29995079_en.c1.e6	29995079_en.c1.e8	no_relation
29995079_en.c1.e6	29995079_en.c1.e12	no_relation
29995079_en.c1.e9	29995079_en.c1.e7	no_relation
29995079_en.c1.e9	29995079_en.c1.e8	no_relation
29995079_en.c1.e9	29995079_en.c1.e12	no_relation
29995079_en.c1.e11	29995079_en.c1.e7	no_relation
29995079_en.c1.e11	29995079_en.c1.e8	no_relation
29995079_en.c1.e11	29995079_en.c1.e12	no_relation
30726307_en.c1.e4	30726307_en.c1.e1	no_relation
30726307_en.c1.e4	30726307_en.c1.e2	no_relation
30726307_en.c1.e4	30726307_en.c1.e3	no_relation
30726307_en.c1.e4	30726307_en.c1.e6	no_relation
33295455_en.c1.e3	33295455_en.c1.e0	effect
33295455_en.c1.e3	33295455_en.c1.e1	effect
33295455_en.c1.e3	33295455_en.c1.e2	no_relation
33295455_en.c1.e3	33295455_en.c1.e4	no_relation
33295455_en.c1.e3	33295455_en.c1.e5	no_relation
33295455_en.c1.e3	33295455_en.c1.e6	no_relation
33295455_en.c1.e3	33295455_en.c1.e9	effect
33295455_en.c1.e3	33295455_en.c1.e10	effect
33295455_en.c1.e3	33295455_en.c1.e11	no_relation
33295455_en.c1.e3	33295455_en.c1.e12	effect
33295455_en.c1.e3	33295455_en.c1.e20	no_relation
33295455_en.c1.e7	33295455_en.c1.e4	no_relation
33295455_en.c1.e7	33295455_en.c1.e5	no_relation
33295455_en.c1.e7	33295455_en.c1.e6	no_relation
33295455_en.c1.e8	33295455_en.c1.e0	effect
33295455_en.c1.e8	33295455_en.c1.e1	effect
33295455_en.c1.e8	33295455_en.c1.e2	no_relation
33295455_en.c1.e8	33295455_en.c1.e9	effect
33295455_en.c1.e8	33295455_en.c1.e10	effect
33295455_en.c1.e8	33295455_en.c1.e11	no_relation
33295455_en.c1.e8	33295455_en.c1.e12	effect
33295455_en.c1.e8	33295455_en.c1.e20	no_relation
33295455_en.c1.e13	33295455_en.c1.e9	effect
33295455_en.c1.e13	33295455_en.c1.e10	effect
33295455_en.c1.e13	33295455_en.c1.e11	effect
33295455_en.c1.e13	33295455_en.c1.e12	no_relation
33295455_en.c1.e14	33295455_en.c1.e9	effect
33295455_en.c1.e14	33295455_en.c1.e10	effect
33295455_en.c1.e14	33295455_en.c1.e11	effect
33295455_en.c1.e14	33295455_en.c1.e12	no_relation
33295455_en.c1.e15	33295455_en.c1.e9	effect
33295455_en.c1.e15	33295455_en.c1.e10	effect
33295455_en.c1.e15	33295455_en.c1.e11	effect
33295455_en.c1.e15	33295455_en.c1.e12	effect
33295455_en.c1.e16	33295455_en.c1.e9	effect
33295455_en.c1.e16	33295455_en.c1.e10	effect
33295455_en.c1.e16	33295455_en.c1.e11	effect
33295455_en.c1.e16	33295455_en.c1.e12	effect
33295455_en.c1.e17	33295455_en.c1.e9	effect
33295455_en.c1.e17	33295455_en.c1.e10	effect
33295455_en.c1.e17	33295455_en.c1.e11	effect
33295455_en.c1.e17	33295455_en.c1.e12	no_relation
33295455_en.c1.e18	33295455_en.c1.e0	effect
33295455_en.c1.e18	33295455_en.c1.e1	effect
33295455_en.c1.e18	33295455_en.c1.e2	effect
33295455_en.c1.e18	33295455_en.c1.e9	effect
33295455_en.c1.e18	33295455_en.c1.e10	effect
33295455_en.c1.e18	33295455_en.c1.e11	effect
33295455_en.c1.e18	33295455_en.c1.e12	effect
33295455_en.c1.e18	33295455_en.c1.e20	effect
33295455_en.c1.e19	33295455_en.c1.e0	effect
33295455_en.c1.e19	33295455_en.c1.e1	effect
33295455_en.c1.e19	33295455_en.c1.e2	no_relation
33295455_en.c1.e19	33295455_en.c1.e9	effect
33295455_en.c1.e19	33295455_en.c1.e10	effect
33295455_en.c1.e19	33295455_en.c1.e11	no_relation
33295455_en.c1.e19	33295455_en.c1.e12	effect
33295455_en.c1.e19	33295455_en.c1.e20	no_relation
29972483_en.c1.e1	29972483_en.c1.e0	no_relation
30427396_en.c1.e0	30427396_en.c1.e2	effect
30427396_en.c1.e1	30427396_en.c1.e2	effect
29768596_en.c1.e0	29768596_en.c1.e1	effect
29768596_en.c1.e2	29768596_en.c1.e1	effect
29933418_en.c1.e0	29933418_en.c1.e2	no_relation
29933418_en.c1.e1	29933418_en.c1.e2	no_relation
29933418_en.c1.e3	29933418_en.c1.e2	effect
29933418_en.c1.e5	29933418_en.c1.e2	effect
29933418_en.c1.e6	29933418_en.c1.e2	no_relation
29933418_en.c1.e7	29933418_en.c1.e2	no_relation
31241655_en.c1.e1	31241655_en.c1.e0	effect
31241655_en.c1.e1	31241655_en.c1.e2	effect
31241655_en.c1.e1	31241655_en.c1.e4	effect
31241655_en.c1.e6	31241655_en.c1.e0	effect
31241655_en.c1.e6	31241655_en.c1.e2	effect
31241655_en.c1.e6	31241655_en.c1.e4	effect
29211183_en.c1.e1	29211183_en.c1.e0	effect
29211183_en.c1.e2	29211183_en.c1.e0	no_relation
29211183_en.c1.e3	29211183_en.c1.e0	no_relation
29211183_en.c1.e5	29211183_en.c1.e0	no_relation
29211183_en.c1.e6	29211183_en.c1.e0	no_relation
29211183_en.c1.e7	29211183_en.c1.e0	no_relation
30328986_en.c1.e0	30328986_en.c1.e3	no_relation
30328986_en.c1.e1	30328986_en.c1.e3	effect
32520122_en.c1.e0	32520122_en.c1.e1	effect
32520122_en.c1.e0	32520122_en.c1.e4	effect
32520122_en.c1.e5	32520122_en.c1.e1	effect
