Entity_1	Entity_2	Predicted_class
f93195034f642c748faae11cb58300881eb7b2bb.c1.e6	f93195034f642c748faae11cb58300881eb7b2bb.c1.e9	no_relation
f93195034f642c748faae11cb58300881eb7b2bb.c1.e7	f93195034f642c748faae11cb58300881eb7b2bb.c1.e9	no_relation
4be32977ea29039cf2fac3b4327ceea8f14d0af4.c1.e4	4be32977ea29039cf2fac3b4327ceea8f14d0af4.c1.e5	effect
4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e0	4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e1	no_relation
4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e1	4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e2	no_relation
4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e1	4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e3	no_relation
4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e1	4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e4	no_relation
4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e1	4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e5	no_relation
4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e0	4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e6	no_relation
4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e2	4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e6	no_relation
4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e3	4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e6	no_relation
4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e4	4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e6	no_relation
4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e5	4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e6	no_relation
4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e0	4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e7	no_relation
4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e2	4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e7	no_relation
4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e3	4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e7	no_relation
4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e4	4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e7	no_relation
4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e5	4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e7	no_relation
4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e0	4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e8	no_relation
4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e2	4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e8	no_relation
4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e3	4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e8	effect
4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e4	4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e8	effect
4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e5	4be32977ea29039cf2fac3b4327ceea8f14d0af4.c3.e8	no_relation
38bed8a14f2f6103cf5f8ddc6db772c8ab52f7c4.c1.e0	38bed8a14f2f6103cf5f8ddc6db772c8ab52f7c4.c1.e2	effect
38bed8a14f2f6103cf5f8ddc6db772c8ab52f7c4.c1.e1	38bed8a14f2f6103cf5f8ddc6db772c8ab52f7c4.c1.e2	effect
38bed8a14f2f6103cf5f8ddc6db772c8ab52f7c4.c1.e0	38bed8a14f2f6103cf5f8ddc6db772c8ab52f7c4.c1.e3	no_relation
38bed8a14f2f6103cf5f8ddc6db772c8ab52f7c4.c1.e1	38bed8a14f2f6103cf5f8ddc6db772c8ab52f7c4.c1.e3	no_relation
8763c9240b22a0e841ddb6e7e9a22ef3a566e97e.c1.e0	8763c9240b22a0e841ddb6e7e9a22ef3a566e97e.c1.e2	effect
8763c9240b22a0e841ddb6e7e9a22ef3a566e97e.c1.e0	8763c9240b22a0e841ddb6e7e9a22ef3a566e97e.c1.e3	no_relation
055ed1f10bcc96eacefe967b946a0b8c1674e197.c1.e0	055ed1f10bcc96eacefe967b946a0b8c1674e197.c1.e4	no_relation
055ed1f10bcc96eacefe967b946a0b8c1674e197.c1.e1	055ed1f10bcc96eacefe967b946a0b8c1674e197.c1.e4	no_relation
055ed1f10bcc96eacefe967b946a0b8c1674e197.c1.e2	055ed1f10bcc96eacefe967b946a0b8c1674e197.c1.e4	no_relation
055ed1f10bcc96eacefe967b946a0b8c1674e197.c1.e4	055ed1f10bcc96eacefe967b946a0b8c1674e197.c1.e5	no_relation
d5dd18b98d06fac67015e3619c8e501ec02ad5a8.c1.e0	d5dd18b98d06fac67015e3619c8e501ec02ad5a8.c1.e2	no_relation
d5dd18b98d06fac67015e3619c8e501ec02ad5a8.c1.e1	d5dd18b98d06fac67015e3619c8e501ec02ad5a8.c1.e2	no_relation
9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e0	9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e5	no_relation
9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e0	9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e9	no_relation
9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e0	9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e10	no_relation
9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e0	9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e12	no_relation
9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e1	9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e3	effect
9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e1	9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e5	effect
9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e1	9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e9	effect
9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e1	9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e10	effect
9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e1	9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e12	no_relation
9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e2	9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e3	effect
9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e2	9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e5	effect
9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e2	9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e9	effect
9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e2	9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e10	effect
9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e2	9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e12	no_relation
9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e4	9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e5	no_relation
9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e4	9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e9	no_relation
9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e4	9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e12	no_relation
9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e5	9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e7	no_relation
9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e7	9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e9	effect
9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e7	9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e12	no_relation
9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e5	9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e8	no_relation
9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e8	9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e9	effect
9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e8	9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e10	effect
9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e8	9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e12	no_relation
9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e5	9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e11	no_relation
9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e9	9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e11	no_relation
9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e10	9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e11	no_relation
9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e11	9018234c987db8e1aec9ca3cae1806b75e4835ad.c1.e12	no_relation
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e0	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e5	no_relation
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e2	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e5	no_relation
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e4	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e5	no_relation
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e5	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e6	no_relation
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e5	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e8	no_relation
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e0	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e7	effect
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e2	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e7	no_relation
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e4	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e7	no_relation
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e6	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e7	no_relation
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e7	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e8	no_relation
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e0	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e9	effect
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e2	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e9	no_relation
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e4	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e9	no_relation
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e6	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e9	no_relation
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e8	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e9	no_relation
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e0	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e10	no_relation
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e2	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e10	no_relation
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e4	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e10	no_relation
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e6	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e10	no_relation
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e8	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e10	no_relation
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e0	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e11	no_relation
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e2	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e11	no_relation
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e4	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e11	no_relation
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e6	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e11	no_relation
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e8	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e11	no_relation
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e0	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e12	no_relation
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e2	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e12	no_relation
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e4	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e12	no_relation
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e6	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e12	no_relation
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e8	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e12	no_relation
467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e2	467143e07e3d6ec8a0617a5bdee446ab2c63581c.c1.e13	no_relation
2246e28681bde69c65dc9081df367bb661997f19.c1.e1	2246e28681bde69c65dc9081df367bb661997f19.c1.e2	no_relation
2246e28681bde69c65dc9081df367bb661997f19.c1.e1	2246e28681bde69c65dc9081df367bb661997f19.c1.e3	no_relation
2246e28681bde69c65dc9081df367bb661997f19.c1.e1	2246e28681bde69c65dc9081df367bb661997f19.c1.e4	no_relation
2246e28681bde69c65dc9081df367bb661997f19.c1.e1	2246e28681bde69c65dc9081df367bb661997f19.c1.e5	no_relation
aa2ed61346b7c005b96d661476a671b555b2a93a.c4.e0	aa2ed61346b7c005b96d661476a671b555b2a93a.c4.e1	no_relation
aa2ed61346b7c005b96d661476a671b555b2a93a.c4.e0	aa2ed61346b7c005b96d661476a671b555b2a93a.c4.e3	no_relation
c16c86f79a95eff0e99629650c962b25249281af.c1.e0	c16c86f79a95eff0e99629650c962b25249281af.c1.e1	no_relation
023b805a96c852619186f55af4bbbdd5f9fa8156.c1.e0	023b805a96c852619186f55af4bbbdd5f9fa8156.c1.e2	effect
023b805a96c852619186f55af4bbbdd5f9fa8156.c1.e1	023b805a96c852619186f55af4bbbdd5f9fa8156.c1.e2	effect
023b805a96c852619186f55af4bbbdd5f9fa8156.c1.e0	023b805a96c852619186f55af4bbbdd5f9fa8156.c1.e3	effect
023b805a96c852619186f55af4bbbdd5f9fa8156.c1.e1	023b805a96c852619186f55af4bbbdd5f9fa8156.c1.e3	effect
023b805a96c852619186f55af4bbbdd5f9fa8156.c4.e0	023b805a96c852619186f55af4bbbdd5f9fa8156.c4.e2	effect
023b805a96c852619186f55af4bbbdd5f9fa8156.c4.e1	023b805a96c852619186f55af4bbbdd5f9fa8156.c4.e2	no_relation
023b805a96c852619186f55af4bbbdd5f9fa8156.c4.e2	023b805a96c852619186f55af4bbbdd5f9fa8156.c4.e3	no_relation
023b805a96c852619186f55af4bbbdd5f9fa8156.c4.e2	023b805a96c852619186f55af4bbbdd5f9fa8156.c4.e4	no_relation
023b805a96c852619186f55af4bbbdd5f9fa8156.c4.e2	023b805a96c852619186f55af4bbbdd5f9fa8156.c4.e5	no_relation
023b805a96c852619186f55af4bbbdd5f9fa8156.c4.e2	023b805a96c852619186f55af4bbbdd5f9fa8156.c4.e6	effect
023b805a96c852619186f55af4bbbdd5f9fa8156.c4.e2	023b805a96c852619186f55af4bbbdd5f9fa8156.c4.e7	no_relation
023b805a96c852619186f55af4bbbdd5f9fa8156.c4.e2	023b805a96c852619186f55af4bbbdd5f9fa8156.c4.e8	no_relation
023b805a96c852619186f55af4bbbdd5f9fa8156.c4.e2	023b805a96c852619186f55af4bbbdd5f9fa8156.c4.e9	no_relation
023b805a96c852619186f55af4bbbdd5f9fa8156.c4.e2	023b805a96c852619186f55af4bbbdd5f9fa8156.c4.e10	no_relation
023b805a96c852619186f55af4bbbdd5f9fa8156.c4.e2	023b805a96c852619186f55af4bbbdd5f9fa8156.c4.e11	effect
eff8bed68ef6109e8f0c51a8b1ec4b6ca5b6329e.c1.e0	eff8bed68ef6109e8f0c51a8b1ec4b6ca5b6329e.c1.e1	no_relation
eff8bed68ef6109e8f0c51a8b1ec4b6ca5b6329e.c2.e0	eff8bed68ef6109e8f0c51a8b1ec4b6ca5b6329e.c2.e1	no_relation
eff8bed68ef6109e8f0c51a8b1ec4b6ca5b6329e.c2.e1	eff8bed68ef6109e8f0c51a8b1ec4b6ca5b6329e.c2.e2	no_relation
5229d13f7a121dfc9a455d2ec0807e3966da3e19.c1.e0	5229d13f7a121dfc9a455d2ec0807e3966da3e19.c1.e1	no_relation
5229d13f7a121dfc9a455d2ec0807e3966da3e19.c1.e0	5229d13f7a121dfc9a455d2ec0807e3966da3e19.c1.e3	no_relation
5229d13f7a121dfc9a455d2ec0807e3966da3e19.c1.e1	5229d13f7a121dfc9a455d2ec0807e3966da3e19.c1.e2	effect
5229d13f7a121dfc9a455d2ec0807e3966da3e19.c1.e2	5229d13f7a121dfc9a455d2ec0807e3966da3e19.c1.e3	no_relation
efc1b7d8cc09b229c5cd7cda3a8ff8446e0d8b63.c1.e0	efc1b7d8cc09b229c5cd7cda3a8ff8446e0d8b63.c1.e1	no_relation
efc1b7d8cc09b229c5cd7cda3a8ff8446e0d8b63.c1.e1	efc1b7d8cc09b229c5cd7cda3a8ff8446e0d8b63.c1.e2	no_relation
cb98e2840f97f1b0425ac66e90784b5fe5fcecb7.c1.e0	cb98e2840f97f1b0425ac66e90784b5fe5fcecb7.c1.e1	no_relation
cb98e2840f97f1b0425ac66e90784b5fe5fcecb7.c1.e0	cb98e2840f97f1b0425ac66e90784b5fe5fcecb7.c1.e2	no_relation
6135c4bb442a034b18ef4e9b3fc5701507225f0d.c1.e0	6135c4bb442a034b18ef4e9b3fc5701507225f0d.c1.e3	no_relation
6135c4bb442a034b18ef4e9b3fc5701507225f0d.c1.e1	6135c4bb442a034b18ef4e9b3fc5701507225f0d.c1.e3	no_relation
6135c4bb442a034b18ef4e9b3fc5701507225f0d.c1.e2	6135c4bb442a034b18ef4e9b3fc5701507225f0d.c1.e3	no_relation
69003af6f71b1554fa58853d5d29d1dffd9afc24.c2.e0	69003af6f71b1554fa58853d5d29d1dffd9afc24.c2.e1	effect
69003af6f71b1554fa58853d5d29d1dffd9afc24.c2.e0	69003af6f71b1554fa58853d5d29d1dffd9afc24.c2.e2	effect
69003af6f71b1554fa58853d5d29d1dffd9afc24.c3.e0	69003af6f71b1554fa58853d5d29d1dffd9afc24.c3.e1	no_relation
69003af6f71b1554fa58853d5d29d1dffd9afc24.c3.e0	69003af6f71b1554fa58853d5d29d1dffd9afc24.c3.e5	no_relation
69003af6f71b1554fa58853d5d29d1dffd9afc24.c3.e1	69003af6f71b1554fa58853d5d29d1dffd9afc24.c3.e2	no_relation
69003af6f71b1554fa58853d5d29d1dffd9afc24.c3.e2	69003af6f71b1554fa58853d5d29d1dffd9afc24.c3.e5	no_relation
69003af6f71b1554fa58853d5d29d1dffd9afc24.c3.e1	69003af6f71b1554fa58853d5d29d1dffd9afc24.c3.e3	no_relation
69003af6f71b1554fa58853d5d29d1dffd9afc24.c3.e3	69003af6f71b1554fa58853d5d29d1dffd9afc24.c3.e5	effect
69003af6f71b1554fa58853d5d29d1dffd9afc24.c3.e1	69003af6f71b1554fa58853d5d29d1dffd9afc24.c3.e4	effect
69003af6f71b1554fa58853d5d29d1dffd9afc24.c3.e4	69003af6f71b1554fa58853d5d29d1dffd9afc24.c3.e5	no_relation
69003af6f71b1554fa58853d5d29d1dffd9afc24.c3.e1	69003af6f71b1554fa58853d5d29d1dffd9afc24.c3.e6	no_relation
69003af6f71b1554fa58853d5d29d1dffd9afc24.c3.e5	69003af6f71b1554fa58853d5d29d1dffd9afc24.c3.e6	no_relation
69003af6f71b1554fa58853d5d29d1dffd9afc24.c3.e1	69003af6f71b1554fa58853d5d29d1dffd9afc24.c3.e7	no_relation
69003af6f71b1554fa58853d5d29d1dffd9afc24.c3.e5	69003af6f71b1554fa58853d5d29d1dffd9afc24.c3.e7	no_relation
8c34e09a2de5c62460eaf9258b999db404719dcb.c1.e0	8c34e09a2de5c62460eaf9258b999db404719dcb.c1.e1	no_relation
8c34e09a2de5c62460eaf9258b999db404719dcb.c1.e0	8c34e09a2de5c62460eaf9258b999db404719dcb.c1.e3	no_relation
8c34e09a2de5c62460eaf9258b999db404719dcb.c1.e0	8c34e09a2de5c62460eaf9258b999db404719dcb.c1.e5	no_relation
8c34e09a2de5c62460eaf9258b999db404719dcb.c1.e0	8c34e09a2de5c62460eaf9258b999db404719dcb.c1.e6	effect
68c82e3e364e4f32d14a480538ccc8d0b5d5802c.c0.e0	68c82e3e364e4f32d14a480538ccc8d0b5d5802c.c0.e2	no_relation
68c82e3e364e4f32d14a480538ccc8d0b5d5802c.c1.e0	68c82e3e364e4f32d14a480538ccc8d0b5d5802c.c1.e6	no_relation
68c82e3e364e4f32d14a480538ccc8d0b5d5802c.c1.e1	68c82e3e364e4f32d14a480538ccc8d0b5d5802c.c1.e6	no_relation
68c82e3e364e4f32d14a480538ccc8d0b5d5802c.c1.e2	68c82e3e364e4f32d14a480538ccc8d0b5d5802c.c1.e6	no_relation
68c82e3e364e4f32d14a480538ccc8d0b5d5802c.c1.e3	68c82e3e364e4f32d14a480538ccc8d0b5d5802c.c1.e6	no_relation
68c82e3e364e4f32d14a480538ccc8d0b5d5802c.c1.e4	68c82e3e364e4f32d14a480538ccc8d0b5d5802c.c1.e6	no_relation
68c82e3e364e4f32d14a480538ccc8d0b5d5802c.c1.e5	68c82e3e364e4f32d14a480538ccc8d0b5d5802c.c1.e6	no_relation
68c82e3e364e4f32d14a480538ccc8d0b5d5802c.c1.e6	68c82e3e364e4f32d14a480538ccc8d0b5d5802c.c1.e7	no_relation
68c82e3e364e4f32d14a480538ccc8d0b5d5802c.c1.e6	68c82e3e364e4f32d14a480538ccc8d0b5d5802c.c1.e12	effect
