Entity_1	Entity_2	Predicted_class
fb113c8235675412d874b092faf5b997ac410434.c1.e5	fb113c8235675412d874b092faf5b997ac410434.c1.e1	no_relation
fb113c8235675412d874b092faf5b997ac410434.c1.e6	fb113c8235675412d874b092faf5b997ac410434.c1.e1	no_relation
fb113c8235675412d874b092faf5b997ac410434.c1.e7	fb113c8235675412d874b092faf5b997ac410434.c1.e1	no_relation
fb113c8235675412d874b092faf5b997ac410434.c1.e8	fb113c8235675412d874b092faf5b997ac410434.c1.e1	no_relation
fb113c8235675412d874b092faf5b997ac410434.c1.e9	fb113c8235675412d874b092faf5b997ac410434.c1.e1	no_relation
fb113c8235675412d874b092faf5b997ac410434.c1.e10	fb113c8235675412d874b092faf5b997ac410434.c1.e1	no_relation
19717b7bfa9911835e3c0085633f6dec5453da9a.c1.e5	19717b7bfa9911835e3c0085633f6dec5453da9a.c1.e0	effect
19717b7bfa9911835e3c0085633f6dec5453da9a.c1.e5	19717b7bfa9911835e3c0085633f6dec5453da9a.c1.e1	effect
19717b7bfa9911835e3c0085633f6dec5453da9a.c1.e5	19717b7bfa9911835e3c0085633f6dec5453da9a.c1.e2	effect
19717b7bfa9911835e3c0085633f6dec5453da9a.c1.e5	19717b7bfa9911835e3c0085633f6dec5453da9a.c1.e3	no_relation
19717b7bfa9911835e3c0085633f6dec5453da9a.c1.e5	19717b7bfa9911835e3c0085633f6dec5453da9a.c1.e4	effect
19717b7bfa9911835e3c0085633f6dec5453da9a.c1.e5	19717b7bfa9911835e3c0085633f6dec5453da9a.c1.e7	effect
19717b7bfa9911835e3c0085633f6dec5453da9a.c1.e5	19717b7bfa9911835e3c0085633f6dec5453da9a.c1.e8	no_relation
19717b7bfa9911835e3c0085633f6dec5453da9a.c1.e5	19717b7bfa9911835e3c0085633f6dec5453da9a.c1.e9	no_relation
55dc3ccae37d88301441558752efbc4700c116e3.c1.e0	55dc3ccae37d88301441558752efbc4700c116e3.c1.e2	no_relation
55dc3ccae37d88301441558752efbc4700c116e3.c1.e1	55dc3ccae37d88301441558752efbc4700c116e3.c1.e2	no_relation
f06dde80e1f11939bb7306853ca92a8c9382ede4.c1.e0	f06dde80e1f11939bb7306853ca92a8c9382ede4.c1.e2	no_relation
f06dde80e1f11939bb7306853ca92a8c9382ede4.c1.e1	f06dde80e1f11939bb7306853ca92a8c9382ede4.c1.e2	no_relation
f06dde80e1f11939bb7306853ca92a8c9382ede4.c3.e1	f06dde80e1f11939bb7306853ca92a8c9382ede4.c3.e0	no_relation
ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e0	ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e1	no_relation
ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e0	ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e3	no_relation
ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e0	ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e4	no_relation
ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e0	ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e5	no_relation
ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e0	ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e8	no_relation
ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e2	ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e1	no_relation
ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e2	ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e3	no_relation
ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e2	ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e4	no_relation
ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e2	ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e5	no_relation
ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e2	ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e8	no_relation
ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e6	ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e1	effect
ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e6	ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e3	no_relation
ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e6	ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e4	no_relation
ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e6	ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e5	no_relation
ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e6	ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e8	effect
ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e7	ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e1	no_relation
ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e7	ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e3	no_relation
ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e7	ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e4	no_relation
ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e7	ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e5	no_relation
ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e7	ae88cd3f2ac21948c74fd7b15b62cc03e9bac235.c1.e8	no_relation
d2d7428869cef29308728dd3a05f0facaf1d25da.c1.e3	d2d7428869cef29308728dd3a05f0facaf1d25da.c1.e0	no_relation
d2d7428869cef29308728dd3a05f0facaf1d25da.c1.e3	d2d7428869cef29308728dd3a05f0facaf1d25da.c1.e1	no_relation
d2d7428869cef29308728dd3a05f0facaf1d25da.c1.e3	d2d7428869cef29308728dd3a05f0facaf1d25da.c1.e2	no_relation
d2d7428869cef29308728dd3a05f0facaf1d25da.c1.e3	d2d7428869cef29308728dd3a05f0facaf1d25da.c1.e5	no_relation
d2d7428869cef29308728dd3a05f0facaf1d25da.c1.e3	d2d7428869cef29308728dd3a05f0facaf1d25da.c1.e6	no_relation
d2d7428869cef29308728dd3a05f0facaf1d25da.c1.e3	d2d7428869cef29308728dd3a05f0facaf1d25da.c1.e8	no_relation
d2d7428869cef29308728dd3a05f0facaf1d25da.c1.e3	d2d7428869cef29308728dd3a05f0facaf1d25da.c1.e9	no_relation
d2d7428869cef29308728dd3a05f0facaf1d25da.c1.e7	d2d7428869cef29308728dd3a05f0facaf1d25da.c1.e0	no_relation
d2d7428869cef29308728dd3a05f0facaf1d25da.c1.e7	d2d7428869cef29308728dd3a05f0facaf1d25da.c1.e1	no_relation
d2d7428869cef29308728dd3a05f0facaf1d25da.c1.e7	d2d7428869cef29308728dd3a05f0facaf1d25da.c1.e2	no_relation
d2d7428869cef29308728dd3a05f0facaf1d25da.c1.e7	d2d7428869cef29308728dd3a05f0facaf1d25da.c1.e5	no_relation
d2d7428869cef29308728dd3a05f0facaf1d25da.c1.e7	d2d7428869cef29308728dd3a05f0facaf1d25da.c1.e6	no_relation
d2d7428869cef29308728dd3a05f0facaf1d25da.c1.e7	d2d7428869cef29308728dd3a05f0facaf1d25da.c1.e8	no_relation
d2d7428869cef29308728dd3a05f0facaf1d25da.c1.e7	d2d7428869cef29308728dd3a05f0facaf1d25da.c1.e9	no_relation
ccaafc13b2c1551dce74e1a7fe3e43cea5228732.c1.e0	ccaafc13b2c1551dce74e1a7fe3e43cea5228732.c1.e3	no_relation
ccaafc13b2c1551dce74e1a7fe3e43cea5228732.c1.e0	ccaafc13b2c1551dce74e1a7fe3e43cea5228732.c1.e4	no_relation
ccaafc13b2c1551dce74e1a7fe3e43cea5228732.c1.e1	ccaafc13b2c1551dce74e1a7fe3e43cea5228732.c1.e3	effect
ccaafc13b2c1551dce74e1a7fe3e43cea5228732.c1.e1	ccaafc13b2c1551dce74e1a7fe3e43cea5228732.c1.e4	no_relation
caacab8201dadba7c322aaebad07309ef12e3c93.c2.e0	caacab8201dadba7c322aaebad07309ef12e3c93.c2.e1	no_relation
caacab8201dadba7c322aaebad07309ef12e3c93.c2.e3	caacab8201dadba7c322aaebad07309ef12e3c93.c2.e1	no_relation
caacab8201dadba7c322aaebad07309ef12e3c93.c2.e4	caacab8201dadba7c322aaebad07309ef12e3c93.c2.e1	no_relation
30556242d064131f0f2b645a727d42c55dc1c71e.c1.e0	30556242d064131f0f2b645a727d42c55dc1c71e.c1.e6	no_relation
30556242d064131f0f2b645a727d42c55dc1c71e.c1.e0	30556242d064131f0f2b645a727d42c55dc1c71e.c1.e10	no_relation
30556242d064131f0f2b645a727d42c55dc1c71e.c1.e2	30556242d064131f0f2b645a727d42c55dc1c71e.c1.e6	no_relation
30556242d064131f0f2b645a727d42c55dc1c71e.c1.e2	30556242d064131f0f2b645a727d42c55dc1c71e.c1.e10	no_relation
30556242d064131f0f2b645a727d42c55dc1c71e.c1.e7	30556242d064131f0f2b645a727d42c55dc1c71e.c1.e6	effect
30556242d064131f0f2b645a727d42c55dc1c71e.c1.e8	30556242d064131f0f2b645a727d42c55dc1c71e.c1.e6	effect
30556242d064131f0f2b645a727d42c55dc1c71e.c1.e8	30556242d064131f0f2b645a727d42c55dc1c71e.c1.e10	no_relation
30556242d064131f0f2b645a727d42c55dc1c71e.c1.e9	30556242d064131f0f2b645a727d42c55dc1c71e.c1.e6	no_relation
30556242d064131f0f2b645a727d42c55dc1c71e.c1.e9	30556242d064131f0f2b645a727d42c55dc1c71e.c1.e10	no_relation
87e6ba2c7e5748b172c7530dbb9e8a040e74a719.c1.e0	87e6ba2c7e5748b172c7530dbb9e8a040e74a719.c1.e1	no_relation
467ab436fea0423f0621af047cd6e5c6dae5260e.c1.e1	467ab436fea0423f0621af047cd6e5c6dae5260e.c1.e0	no_relation
467ab436fea0423f0621af047cd6e5c6dae5260e.c1.e1	467ab436fea0423f0621af047cd6e5c6dae5260e.c1.e2	no_relation
467ab436fea0423f0621af047cd6e5c6dae5260e.c2.e0	467ab436fea0423f0621af047cd6e5c6dae5260e.c2.e1	no_relation
467ab436fea0423f0621af047cd6e5c6dae5260e.c2.e0	467ab436fea0423f0621af047cd6e5c6dae5260e.c2.e2	no_relation
467ab436fea0423f0621af047cd6e5c6dae5260e.c2.e0	467ab436fea0423f0621af047cd6e5c6dae5260e.c2.e3	no_relation
467ab436fea0423f0621af047cd6e5c6dae5260e.c2.e4	467ab436fea0423f0621af047cd6e5c6dae5260e.c2.e1	no_relation
467ab436fea0423f0621af047cd6e5c6dae5260e.c2.e4	467ab436fea0423f0621af047cd6e5c6dae5260e.c2.e2	no_relation
467ab436fea0423f0621af047cd6e5c6dae5260e.c2.e4	467ab436fea0423f0621af047cd6e5c6dae5260e.c2.e3	no_relation
467ab436fea0423f0621af047cd6e5c6dae5260e.c3.e2	467ab436fea0423f0621af047cd6e5c6dae5260e.c3.e0	no_relation
467ab436fea0423f0621af047cd6e5c6dae5260e.c3.e2	467ab436fea0423f0621af047cd6e5c6dae5260e.c3.e1	effect
ff026fb53971d5bfa70c0b9b017d011cc7deee0e.c1.e6	ff026fb53971d5bfa70c0b9b017d011cc7deee0e.c1.e0	effect
ff026fb53971d5bfa70c0b9b017d011cc7deee0e.c1.e6	ff026fb53971d5bfa70c0b9b017d011cc7deee0e.c1.e1	effect
ff026fb53971d5bfa70c0b9b017d011cc7deee0e.c1.e6	ff026fb53971d5bfa70c0b9b017d011cc7deee0e.c1.e2	effect
9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c0.e1	9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c0.e0	no_relation
9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e0	9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e2	effect
9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e0	9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e6	effect
9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e0	9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e8	no_relation
9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e1	9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e2	no_relation
9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e1	9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e6	no_relation
9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e1	9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e8	no_relation
9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e3	9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e2	effect
9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e3	9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e6	no_relation
9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e3	9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e8	no_relation
9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e4	9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e2	no_relation
9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e4	9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e6	effect
9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e4	9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e8	no_relation
9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e5	9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e2	no_relation
9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e5	9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e6	no_relation
9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e5	9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e8	no_relation
9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e7	9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e2	no_relation
9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e7	9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e6	no_relation
9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e7	9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e8	no_relation
9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e9	9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e2	no_relation
9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e9	9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e6	no_relation
9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e9	9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e8	no_relation
9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e10	9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e2	no_relation
9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e10	9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e6	no_relation
9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e10	9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e8	no_relation
9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e11	9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e2	no_relation
9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e11	9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e6	no_relation
9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e11	9984d00caafab39f1c5673c4f7cc53fbddf0b8e9.c1.e8	no_relation
1b3ea086b81a5e0c4dd22aa41653befc358d7163.c1.e0	1b3ea086b81a5e0c4dd22aa41653befc358d7163.c1.e3	no_relation
1b3ea086b81a5e0c4dd22aa41653befc358d7163.c1.e0	1b3ea086b81a5e0c4dd22aa41653befc358d7163.c1.e8	effect
1b3ea086b81a5e0c4dd22aa41653befc358d7163.c1.e1	1b3ea086b81a5e0c4dd22aa41653befc358d7163.c1.e3	no_relation
1b3ea086b81a5e0c4dd22aa41653befc358d7163.c1.e1	1b3ea086b81a5e0c4dd22aa41653befc358d7163.c1.e8	effect
1b3ea086b81a5e0c4dd22aa41653befc358d7163.c1.e2	1b3ea086b81a5e0c4dd22aa41653befc358d7163.c1.e3	no_relation
1b3ea086b81a5e0c4dd22aa41653befc358d7163.c1.e2	1b3ea086b81a5e0c4dd22aa41653befc358d7163.c1.e8	effect
1b3ea086b81a5e0c4dd22aa41653befc358d7163.c1.e4	1b3ea086b81a5e0c4dd22aa41653befc358d7163.c1.e3	no_relation
1b3ea086b81a5e0c4dd22aa41653befc358d7163.c1.e5	1b3ea086b81a5e0c4dd22aa41653befc358d7163.c1.e3	no_relation
1b3ea086b81a5e0c4dd22aa41653befc358d7163.c1.e5	1b3ea086b81a5e0c4dd22aa41653befc358d7163.c1.e8	effect
1b3ea086b81a5e0c4dd22aa41653befc358d7163.c1.e6	1b3ea086b81a5e0c4dd22aa41653befc358d7163.c1.e3	no_relation
1b3ea086b81a5e0c4dd22aa41653befc358d7163.c1.e6	1b3ea086b81a5e0c4dd22aa41653befc358d7163.c1.e8	no_relation
1b3ea086b81a5e0c4dd22aa41653befc358d7163.c1.e7	1b3ea086b81a5e0c4dd22aa41653befc358d7163.c1.e8	no_relation
9ab49a277ef0a3a15aba628771a22b8c2af6ede0.c1.e1	9ab49a277ef0a3a15aba628771a22b8c2af6ede0.c1.e0	no_relation
9ab49a277ef0a3a15aba628771a22b8c2af6ede0.c1.e1	9ab49a277ef0a3a15aba628771a22b8c2af6ede0.c1.e2	no_relation
9ab49a277ef0a3a15aba628771a22b8c2af6ede0.c1.e1	9ab49a277ef0a3a15aba628771a22b8c2af6ede0.c1.e3	no_relation
9ab49a277ef0a3a15aba628771a22b8c2af6ede0.c1.e1	9ab49a277ef0a3a15aba628771a22b8c2af6ede0.c1.e4	no_relation
9ab49a277ef0a3a15aba628771a22b8c2af6ede0.c1.e5	9ab49a277ef0a3a15aba628771a22b8c2af6ede0.c1.e0	effect
9ab49a277ef0a3a15aba628771a22b8c2af6ede0.c1.e5	9ab49a277ef0a3a15aba628771a22b8c2af6ede0.c1.e2	no_relation
9ab49a277ef0a3a15aba628771a22b8c2af6ede0.c1.e5	9ab49a277ef0a3a15aba628771a22b8c2af6ede0.c1.e3	no_relation
9ab49a277ef0a3a15aba628771a22b8c2af6ede0.c1.e5	9ab49a277ef0a3a15aba628771a22b8c2af6ede0.c1.e4	no_relation
