Entity_1	Entity_2	Predicted_class
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c2.e10	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c2.e12	effect
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c2.e10	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c2.e13	effect
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c2.e11	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c2.e5	effect
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c2.e11	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c2.e7	effect
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c2.e11	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c2.e9	effect
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c2.e11	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c2.e12	effect
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c2.e11	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c2.e13	effect
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e0	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e1	effect
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e0	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e2	effect
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e0	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e3	effect
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e0	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e4	effect
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e0	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e5	effect
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e0	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e6	effect
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e0	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e7	effect
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e0	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e8	effect
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e0	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e10	effect
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e0	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e11	effect
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e9	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e1	effect
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e9	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e2	no_relation
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e9	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e3	no_relation
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e9	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e4	no_relation
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e9	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e5	no_relation
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e9	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e6	no_relation
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e9	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e7	effect
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e9	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e8	no_relation
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e9	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e10	effect
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e9	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c3.e11	effect
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c4.e7	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c4.e0	no_relation
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c4.e7	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c4.e1	no_relation
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c4.e7	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c4.e2	no_relation
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c4.e7	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c4.e3	no_relation
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c4.e7	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c4.e6	no_relation
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c4.e9	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c4.e10	no_relation
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e9	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e0	no_relation
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e9	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e1	effect
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e9	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e2	no_relation
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e9	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e3	no_relation
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e9	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e4	no_relation
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e9	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e5	no_relation
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e9	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e7	effect
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e9	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e8	effect
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e9	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e11	no_relation
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e9	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e12	no_relation
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e10	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e0	no_relation
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e10	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e1	effect
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e10	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e3	no_relation
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e10	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e4	no_relation
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e10	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e5	no_relation
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e10	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e7	effect
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e10	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e8	effect
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e10	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e11	effect
f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e10	f44786ccd9fbd63530866db7c60cac06fb9b0fb9.c5.e12	no_relation
ffe7169e14eea9af001ae388632123d43eeb9697.c1.e0	ffe7169e14eea9af001ae388632123d43eeb9697.c1.e1	no_relation
ffe7169e14eea9af001ae388632123d43eeb9697.c1.e0	ffe7169e14eea9af001ae388632123d43eeb9697.c1.e2	no_relation
121638b718d18f7bb5086223540f74cf61e49800.c1.e0	121638b718d18f7bb5086223540f74cf61e49800.c1.e2	effect
121638b718d18f7bb5086223540f74cf61e49800.c1.e0	121638b718d18f7bb5086223540f74cf61e49800.c1.e4	effect
121638b718d18f7bb5086223540f74cf61e49800.c1.e1	121638b718d18f7bb5086223540f74cf61e49800.c1.e2	no_relation
121638b718d18f7bb5086223540f74cf61e49800.c1.e1	121638b718d18f7bb5086223540f74cf61e49800.c1.e4	effect
121638b718d18f7bb5086223540f74cf61e49800.c1.e3	121638b718d18f7bb5086223540f74cf61e49800.c1.e2	effect
121638b718d18f7bb5086223540f74cf61e49800.c1.e3	121638b718d18f7bb5086223540f74cf61e49800.c1.e4	no_relation
58072613e14774fd4f9bfc63ee4b2d6ef78811ac.c1.e0	58072613e14774fd4f9bfc63ee4b2d6ef78811ac.c1.e1	effect
58072613e14774fd4f9bfc63ee4b2d6ef78811ac.c1.e0	58072613e14774fd4f9bfc63ee4b2d6ef78811ac.c1.e3	effect
58072613e14774fd4f9bfc63ee4b2d6ef78811ac.c1.e2	58072613e14774fd4f9bfc63ee4b2d6ef78811ac.c1.e1	no_relation
58072613e14774fd4f9bfc63ee4b2d6ef78811ac.c1.e2	58072613e14774fd4f9bfc63ee4b2d6ef78811ac.c1.e3	effect
58072613e14774fd4f9bfc63ee4b2d6ef78811ac.c1.e4	58072613e14774fd4f9bfc63ee4b2d6ef78811ac.c1.e1	no_relation
58072613e14774fd4f9bfc63ee4b2d6ef78811ac.c1.e4	58072613e14774fd4f9bfc63ee4b2d6ef78811ac.c1.e3	effect
17334b138ba80214847f144ebc57ce27ff9c23cf.c1.e0	17334b138ba80214847f144ebc57ce27ff9c23cf.c1.e2	effect
17334b138ba80214847f144ebc57ce27ff9c23cf.c1.e1	17334b138ba80214847f144ebc57ce27ff9c23cf.c1.e2	effect
17334b138ba80214847f144ebc57ce27ff9c23cf.c1.e3	17334b138ba80214847f144ebc57ce27ff9c23cf.c1.e2	no_relation
17334b138ba80214847f144ebc57ce27ff9c23cf.c1.e4	17334b138ba80214847f144ebc57ce27ff9c23cf.c1.e2	effect
17334b138ba80214847f144ebc57ce27ff9c23cf.c1.e4	17334b138ba80214847f144ebc57ce27ff9c23cf.c1.e7	no_relation
17334b138ba80214847f144ebc57ce27ff9c23cf.c1.e5	17334b138ba80214847f144ebc57ce27ff9c23cf.c1.e7	no_relation
17334b138ba80214847f144ebc57ce27ff9c23cf.c1.e6	17334b138ba80214847f144ebc57ce27ff9c23cf.c1.e7	effect
17334b138ba80214847f144ebc57ce27ff9c23cf.c1.e8	17334b138ba80214847f144ebc57ce27ff9c23cf.c1.e2	effect
17334b138ba80214847f144ebc57ce27ff9c23cf.c1.e9	17334b138ba80214847f144ebc57ce27ff9c23cf.c1.e2	effect
b66c037ebfee8059dd47d2614cf5d55618d8260f.c3.e1	b66c037ebfee8059dd47d2614cf5d55618d8260f.c3.e0	effect
b66c037ebfee8059dd47d2614cf5d55618d8260f.c3.e1	b66c037ebfee8059dd47d2614cf5d55618d8260f.c3.e2	no_relation
b66c037ebfee8059dd47d2614cf5d55618d8260f.c3.e1	b66c037ebfee8059dd47d2614cf5d55618d8260f.c3.e3	effect
b66c037ebfee8059dd47d2614cf5d55618d8260f.c3.e1	b66c037ebfee8059dd47d2614cf5d55618d8260f.c3.e4	effect
b66c037ebfee8059dd47d2614cf5d55618d8260f.c3.e1	b66c037ebfee8059dd47d2614cf5d55618d8260f.c3.e5	no_relation
b66c037ebfee8059dd47d2614cf5d55618d8260f.c3.e1	b66c037ebfee8059dd47d2614cf5d55618d8260f.c3.e6	effect
b66c037ebfee8059dd47d2614cf5d55618d8260f.c3.e1	b66c037ebfee8059dd47d2614cf5d55618d8260f.c3.e7	effect
b66c037ebfee8059dd47d2614cf5d55618d8260f.c3.e1	b66c037ebfee8059dd47d2614cf5d55618d8260f.c3.e8	no_relation
b66c037ebfee8059dd47d2614cf5d55618d8260f.c3.e1	b66c037ebfee8059dd47d2614cf5d55618d8260f.c3.e9	effect
b66c037ebfee8059dd47d2614cf5d55618d8260f.c3.e1	b66c037ebfee8059dd47d2614cf5d55618d8260f.c3.e10	effect
b66c037ebfee8059dd47d2614cf5d55618d8260f.c3.e1	b66c037ebfee8059dd47d2614cf5d55618d8260f.c3.e11	no_relation
b66c037ebfee8059dd47d2614cf5d55618d8260f.c3.e1	b66c037ebfee8059dd47d2614cf5d55618d8260f.c3.e12	effect
b66c037ebfee8059dd47d2614cf5d55618d8260f.c4.e0	b66c037ebfee8059dd47d2614cf5d55618d8260f.c4.e1	effect
b66c037ebfee8059dd47d2614cf5d55618d8260f.c4.e0	b66c037ebfee8059dd47d2614cf5d55618d8260f.c4.e2	effect
b66c037ebfee8059dd47d2614cf5d55618d8260f.c4.e0	b66c037ebfee8059dd47d2614cf5d55618d8260f.c4.e4	effect
b66c037ebfee8059dd47d2614cf5d55618d8260f.c4.e3	b66c037ebfee8059dd47d2614cf5d55618d8260f.c4.e1	effect
b66c037ebfee8059dd47d2614cf5d55618d8260f.c4.e3	b66c037ebfee8059dd47d2614cf5d55618d8260f.c4.e2	no_relation
b66c037ebfee8059dd47d2614cf5d55618d8260f.c4.e3	b66c037ebfee8059dd47d2614cf5d55618d8260f.c4.e4	effect
6ed77e5ebba3c0f0b10c6e0af3e8df28b57335e6.c1.e1	6ed77e5ebba3c0f0b10c6e0af3e8df28b57335e6.c1.e0	no_relation
6ed77e5ebba3c0f0b10c6e0af3e8df28b57335e6.c1.e2	6ed77e5ebba3c0f0b10c6e0af3e8df28b57335e6.c1.e0	no_relation
fb113c8235675412d874b092faf5b997ac410434.c1.e6	fb113c8235675412d874b092faf5b997ac410434.c1.e0	no_relation
fb113c8235675412d874b092faf5b997ac410434.c1.e6	fb113c8235675412d874b092faf5b997ac410434.c1.e1	no_relation
fb113c8235675412d874b092faf5b997ac410434.c1.e6	fb113c8235675412d874b092faf5b997ac410434.c1.e2	no_relation
fb113c8235675412d874b092faf5b997ac410434.c1.e6	fb113c8235675412d874b092faf5b997ac410434.c1.e3	no_relation
fb113c8235675412d874b092faf5b997ac410434.c1.e6	fb113c8235675412d874b092faf5b997ac410434.c1.e4	no_relation
fb113c8235675412d874b092faf5b997ac410434.c1.e6	fb113c8235675412d874b092faf5b997ac410434.c1.e5	no_relation
fb113c8235675412d874b092faf5b997ac410434.c1.e6	fb113c8235675412d874b092faf5b997ac410434.c1.e9	no_relation
fb113c8235675412d874b092faf5b997ac410434.c1.e6	fb113c8235675412d874b092faf5b997ac410434.c1.e10	no_relation
fb113c8235675412d874b092faf5b997ac410434.c1.e6	fb113c8235675412d874b092faf5b997ac410434.c1.e11	effect
fb113c8235675412d874b092faf5b997ac410434.c1.e7	fb113c8235675412d874b092faf5b997ac410434.c1.e0	no_relation
fb113c8235675412d874b092faf5b997ac410434.c1.e7	fb113c8235675412d874b092faf5b997ac410434.c1.e1	no_relation
fb113c8235675412d874b092faf5b997ac410434.c1.e7	fb113c8235675412d874b092faf5b997ac410434.c1.e3	no_relation
fb113c8235675412d874b092faf5b997ac410434.c1.e7	fb113c8235675412d874b092faf5b997ac410434.c1.e4	no_relation
fb113c8235675412d874b092faf5b997ac410434.c1.e7	fb113c8235675412d874b092faf5b997ac410434.c1.e5	no_relation
fb113c8235675412d874b092faf5b997ac410434.c1.e7	fb113c8235675412d874b092faf5b997ac410434.c1.e11	effect
4bcf7c070cff74e01013527a1957c676487d98d0.c1.e10	4bcf7c070cff74e01013527a1957c676487d98d0.c1.e0	effect
4bcf7c070cff74e01013527a1957c676487d98d0.c1.e10	4bcf7c070cff74e01013527a1957c676487d98d0.c1.e6	no_relation
4bcf7c070cff74e01013527a1957c676487d98d0.c1.e10	4bcf7c070cff74e01013527a1957c676487d98d0.c1.e9	effect
4bcf7c070cff74e01013527a1957c676487d98d0.c1.e10	4bcf7c070cff74e01013527a1957c676487d98d0.c1.e11	no_relation
8a05548f8c34051d47f568ce2135978de0f9515d.c1.e6	8a05548f8c34051d47f568ce2135978de0f9515d.c1.e0	no_relation
8a05548f8c34051d47f568ce2135978de0f9515d.c1.e6	8a05548f8c34051d47f568ce2135978de0f9515d.c1.e1	no_relation
8a05548f8c34051d47f568ce2135978de0f9515d.c1.e6	8a05548f8c34051d47f568ce2135978de0f9515d.c1.e2	no_relation
8a05548f8c34051d47f568ce2135978de0f9515d.c1.e6	8a05548f8c34051d47f568ce2135978de0f9515d.c1.e3	no_relation
8a05548f8c34051d47f568ce2135978de0f9515d.c1.e6	8a05548f8c34051d47f568ce2135978de0f9515d.c1.e4	no_relation
8a05548f8c34051d47f568ce2135978de0f9515d.c1.e6	8a05548f8c34051d47f568ce2135978de0f9515d.c1.e5	no_relation
8a05548f8c34051d47f568ce2135978de0f9515d.c1.e6	8a05548f8c34051d47f568ce2135978de0f9515d.c1.e9	effect
8a05548f8c34051d47f568ce2135978de0f9515d.c1.e8	8a05548f8c34051d47f568ce2135978de0f9515d.c1.e0	no_relation
8a05548f8c34051d47f568ce2135978de0f9515d.c1.e8	8a05548f8c34051d47f568ce2135978de0f9515d.c1.e1	no_relation
